,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.626 [0.590 - 0.662],0.605 [0.598 - 0.611],0.601 [0.542 - 0.665],0.605 [0.598 - 0.611],0.017 [0.014 - 0.019],0.206 [0.145 - 0.270],0.033 [0.027 - 0.038]
Demographic,0.520 [0.484 - 0.557],0.511 [0.505 - 0.519],0.511 [0.439 - 0.577],0.512 [0.505 - 0.519],0.012 [0.009 - 0.014],0.021 [-0.051 - 0.088],0.023 [0.018 - 0.027]
Protein+Demographic,0.631 [0.595 - 0.666],0.605 [0.598 - 0.611],0.605 [0.540 - 0.665],0.605 [0.598 - 0.611],0.017 [0.014 - 0.020],0.209 [0.145 - 0.270],0.033 [0.028 - 0.038]
