,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.762 [0.730 - 0.794],0.706 [0.701 - 0.711],0.708 [0.639 - 0.777],0.706 [0.701 - 0.712],0.015 [0.012 - 0.017],0.414 [0.344 - 0.484],0.029 [0.024 - 0.034]
Demographic,0.902 [0.889 - 0.914],0.824 [0.820 - 0.829],0.823 [0.764 - 0.881],0.824 [0.820 - 0.829],0.028 [0.024 - 0.033],0.648 [0.588 - 0.705],0.054 [0.046 - 0.063]
Protein+Demographic,0.897 [0.884 - 0.910],0.820 [0.816 - 0.825],0.823 [0.764 - 0.880],0.820 [0.816 - 0.825],0.027 [0.023 - 0.032],0.643 [0.584 - 0.700],0.053 [0.045 - 0.062]
