,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.566 [0.535 - 0.596],0.526 [0.519 - 0.533],0.532 [0.481 - 0.582],0.526 [0.519 - 0.533],0.019 [0.017 - 0.022],0.058 [0.006 - 0.108],0.037 [0.032 - 0.042]
Demographic,0.662 [0.636 - 0.688],0.628 [0.622 - 0.635],0.627 [0.576 - 0.682],0.628 [0.621 - 0.635],0.029 [0.025 - 0.032],0.255 [0.202 - 0.309],0.055 [0.048 - 0.062]
Protein+Demographic,0.670 [0.644 - 0.696],0.627 [0.621 - 0.635],0.628 [0.582 - 0.673],0.627 [0.621 - 0.635],0.029 [0.025 - 0.032],0.256 [0.209 - 0.300],0.055 [0.048 - 0.062]
