,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.560 [0.514 - 0.606],0.542 [0.538 - 0.547],0.547 [0.469 - 0.621],0.542 [0.538 - 0.547],0.005 [0.004 - 0.006],0.089 [0.011 - 0.163],0.009 [0.007 - 0.011]
Demographic,0.634 [0.598 - 0.670],0.613 [0.609 - 0.618],0.608 [0.542 - 0.685],0.613 [0.609 - 0.618],0.006 [0.005 - 0.007],0.221 [0.157 - 0.297],0.012 [0.010 - 0.014]
Protein+Demographic,0.617 [0.577 - 0.656],0.602 [0.598 - 0.607],0.604 [0.531 - 0.681],0.602 [0.598 - 0.607],0.006 [0.005 - 0.007],0.206 [0.133 - 0.283],0.012 [0.010 - 0.014]
