,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.737 [0.686 - 0.787],0.668 [0.664 - 0.672],0.667 [0.570 - 0.752],0.668 [0.664 - 0.672],0.004 [0.003 - 0.005],0.333 [0.238 - 0.420],0.008 [0.007 - 0.010]
Demographic,0.645 [0.595 - 0.693],0.619 [0.615 - 0.624],0.620 [0.527 - 0.714],0.619 [0.615 - 0.624],0.003 [0.003 - 0.004],0.238 [0.146 - 0.334],0.007 [0.005 - 0.009]
Protein+Demographic,0.752 [0.700 - 0.800],0.678 [0.674 - 0.682],0.677 [0.579 - 0.764],0.678 [0.674 - 0.682],0.004 [0.004 - 0.006],0.355 [0.258 - 0.443],0.009 [0.007 - 0.011]
