,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.798 [0.776 - 0.819],0.728 [0.723 - 0.734],0.729 [0.682 - 0.777],0.728 [0.723 - 0.734],0.032 [0.028 - 0.036],0.458 [0.410 - 0.506],0.062 [0.055 - 0.070]
Demographic,0.899 [0.890 - 0.908],0.829 [0.824 - 0.833],0.829 [0.789 - 0.867],0.829 [0.824 - 0.833],0.056 [0.050 - 0.063],0.657 [0.619 - 0.696],0.106 [0.095 - 0.117]
Protein+Demographic,0.898 [0.888 - 0.908],0.818 [0.813 - 0.822],0.817 [0.777 - 0.859],0.818 [0.814 - 0.822],0.053 [0.047 - 0.059],0.635 [0.596 - 0.678],0.099 [0.089 - 0.110]
