,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.710 [0.674 - 0.747],0.654 [0.648 - 0.659],0.646 [0.576 - 0.718],0.654 [0.648 - 0.659],0.011 [0.009 - 0.013],0.300 [0.230 - 0.371],0.022 [0.018 - 0.026]
Demographic,0.885 [0.869 - 0.900],0.795 [0.791 - 0.800],0.796 [0.735 - 0.854],0.795 [0.791 - 0.800],0.023 [0.020 - 0.027],0.591 [0.529 - 0.651],0.045 [0.039 - 0.053]
Protein+Demographic,0.890 [0.876 - 0.904],0.813 [0.808 - 0.817],0.814 [0.756 - 0.867],0.813 [0.808 - 0.817],0.026 [0.022 - 0.030],0.627 [0.568 - 0.681],0.050 [0.043 - 0.058]
