,AUC,Accuracy,Sensitivity,Specificity,Precision,Youden-index,F1-score
Protein,0.561 [0.505 - 0.620],0.562 [0.558 - 0.566],0.562 [0.479 - 0.650],0.562 [0.558 - 0.566],0.003 [0.002 - 0.004],0.124 [0.042 - 0.212],0.006 [0.004 - 0.007]
Demographic,0.795 [0.750 - 0.834],0.729 [0.725 - 0.733],0.727 [0.639 - 0.802],0.729 [0.725 - 0.733],0.006 [0.005 - 0.007],0.457 [0.369 - 0.533],0.012 [0.010 - 0.015]
Protein+Demographic,0.776 [0.731 - 0.817],0.711 [0.707 - 0.714],0.711 [0.630 - 0.791],0.711 [0.707 - 0.714],0.006 [0.004 - 0.007],0.421 [0.339 - 0.501],0.011 [0.009 - 0.013]
