Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
STK24,Serine/threonine-protein kinase 24,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,22790,52,0.57 [0.37-0.87],0.0085606535376468
STK24,Serine/threonine-protein kinase 24,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,23050,312,0.69 [0.58-0.82],1.7867483379723957e-05
STK24,Serine/threonine-protein kinase 24,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",22991,253,0.63 [0.52-0.76],1.5180568149045348e-06
STK24,Serine/threonine-protein kinase 24,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,17130,369,0.81 [0.69-0.94],0.0067680651370391
STK24,Serine/threonine-protein kinase 24,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",16178,1409,1.11 [1.03-1.20],0.0082998441383068
STK24,Serine/threonine-protein kinase 24,Chapter XI Diseases of the digestive system,Coeliac disease,21607,90,1.51 [1.13-2.02],0.0053729504385186
STK24,Serine/threonine-protein kinase 24,Chapter XI Diseases of the digestive system,Crohn's disease NAS,21832,74,1.61 [1.17-2.22],0.0032981915435497
STK24,Serine/threonine-protein kinase 24,Chapter XI Diseases of the digestive system,Dental caries,22581,220,1.29 [1.07-1.56],0.0073795435942833
STK24,Serine/threonine-protein kinase 24,Chapter XI Diseases of the digestive system,Intestinal malabsorption,21620,103,1.49 [1.14-1.96],0.0039538706210675
STK24,Serine/threonine-protein kinase 24,Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,22324,90,0.63 [0.46-0.86],0.0039737390508844
STK24,Serine/threonine-protein kinase 24,Chapter XII Diseases of the skin and subcutaneous tissue,Dermatitis and eczema,23121,466,1.19 [1.05-1.36],0.0084541484865226
STK24,Serine/threonine-protein kinase 24,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,21180,4637,1.06 [1.01-1.10],0.0092351238584966
