Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23737,145,2.57 [1.40-4.71],0.0022157647388241
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],23643,51,4.93 [1.88-12.96],0.001214828988016
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",18509,104,3.17 [1.59-6.31],0.0010411988490872
ERBB4,Receptor tyrosine-protein kinase erbB-4,"Chapter IV Endocrine, nutritional and metabolic diseases",Deficiency of other B group vitamins,21654,223,0.48 [0.30-0.77],0.0021744681888625
ERBB4,Receptor tyrosine-protein kinase erbB-4,"Chapter IV Endocrine, nutritional and metabolic diseases",Other disorders of glucose regulation and pancreatic internal secretion,23781,266,5.06 [3.37-7.61],6.9256262932265345e-15
ERBB4,Receptor tyrosine-protein kinase erbB-4,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,21015,169,6.63 [4.06-10.82],3.8156176953200624e-14
ERBB4,Receptor tyrosine-protein kinase erbB-4,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,2497,124,3.85 [2.20-6.74],2.261228437056218e-06
ERBB4,Receptor tyrosine-protein kinase erbB-4,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with ophthalmic complications,2658,318,2.98 [2.09-4.25],1.4247245501531155e-09
ERBB4,Receptor tyrosine-protein kinase erbB-4,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,20948,102,5.51 [2.81-10.80],6.597879124341416e-07
ERBB4,Receptor tyrosine-protein kinase erbB-4,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,23005,2159,2.37 [2.03-2.77],5.5645028005764135e-28
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,20036,7756,1.14 [1.04-1.24],0.0040049051529343
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter IX Diseases of the circulatory system,Hypertension,21239,6764,1.17 [1.07-1.29],0.0006572926155948
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter IX Diseases of the circulatory system,"Hypertension, essential",21261,6786,1.15 [1.05-1.27],0.002238445699806
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter IX Diseases of the circulatory system,"Hypertension, portal",23560,110,3.31 [1.70-6.47],0.0004456056669314
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter IX Diseases of the circulatory system,Oesophageal varices,22355,69,5.39 [2.40-12.08],4.298184384492389e-05
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter IX Diseases of the circulatory system,Other other unspecified disorders of the circulatory system,22469,66,6.89 [3.05-15.55],3.359108466060374e-06
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter IX Diseases of the circulatory system,Transient ischemic attack,22961,249,0.53 [0.34-0.83],0.0052084126118029
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,23772,75,0.37 [0.18-0.75],0.0063848883122984
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",23701,352,2.49 [1.70-3.64],2.5426199484366035e-06
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter VI Diseases of the nervous system,Other disorders of nervous system,23300,155,2.26 [1.27-4.03],0.0058284261175944
ERBB4,Receptor tyrosine-protein kinase erbB-4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Background diabetic retinopathy,23591,291,6.15 [4.24-8.93],1.1918789985855564e-21
ERBB4,Receptor tyrosine-protein kinase erbB-4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic neuropathy,2994,131,3.24 [1.90-5.52],1.5248950059404315e-05
ERBB4,Receptor tyrosine-protein kinase erbB-4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of choroid and retina,23541,989,1.80 [1.42-2.28],8.595193467390177e-07
ERBB4,Receptor tyrosine-protein kinase erbB-4,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of sclera, cornea, iris and ciliary body",23754,313,1.73 [1.14-2.63],0.0099022744986374
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",16892,1398,0.76 [0.62-0.93],0.0078567341192453
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XI Diseases of the digestive system,Alcoholic liver disease,22905,117,2.63 [1.37-5.03],0.0035732871689867
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XI Diseases of the digestive system,Cholelithiasis,23023,787,0.67 [0.52-0.87],0.002997512496699
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",23583,133,3.72 [2.05-6.75],1.6348315989085785e-05
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XI Diseases of the digestive system,Coeliac disease,22161,92,0.38 [0.20-0.72],0.0029627506306627
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,19573,3049,0.81 [0.71-0.93],0.0029407376341809
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,22944,156,3.12 [1.78-5.46],6.915576517217391e-05
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",22875,87,2.83 [1.33-6.05],0.007192402512235
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XI Diseases of the digestive system,Intestinal malabsorption,22174,105,0.40 [0.22-0.74],0.003750244549025
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XI Diseases of the digestive system,Other diseases of intestine,18400,1876,0.79 [0.67-0.95],0.009699416592476
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XI Diseases of the digestive system,Other inflammatory liver diseases,22884,96,4.06 [2.01-8.18],8.883892088754198e-05
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,21781,80,0.39 [0.20-0.74],0.0040732015723251
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XII Diseases of the skin and subcutaneous tissue,Other epidermal thickening,21784,83,0.42 [0.21-0.81],0.0097054573621022
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,21706,4770,0.79 [0.71-0.88],3.0927501066287004e-05
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthrosis,20303,3367,0.79 [0.69-0.90],0.0003564101619253
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,20247,6253,0.88 [0.80-0.97],0.0087083640546979
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,18400,1464,0.64 [0.53-0.78],1.0181007707184432e-05
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,17921,985,0.42 [0.34-0.54],1.493041900368595e-12
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",23651,971,0.44 [0.35-0.55],4.181467959946586e-13
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,18815,1879,0.79 [0.66-0.94],0.0082430521549299
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,19198,2262,0.63 [0.54-0.74],5.473757740630353e-09
ERBB4,Receptor tyrosine-protein kinase erbB-4,Chapter XIV Diseases of the genitourinary system,"Other cystitis, drug-induced",23786,58,0.36 [0.19-0.67],0.00125373249529
