Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
SCARB1,Scavenger receptor class B member 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with neurological complications,2431,119,1.53 [1.27-1.85],9.65071754264016e-06
SCARB1,Scavenger receptor class B member 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,20435,99,1.38 [1.10-1.73],0.0058119367647061
SCARB1,Scavenger receptor class B member 1,Chapter IX Diseases of the circulatory system,AV-block,18651,597,1.18 [1.06-1.32],0.0034617307352194
SCARB1,Scavenger receptor class B member 1,Chapter IX Diseases of the circulatory system,Conduction disorders,19375,1321,1.12 [1.03-1.21],0.0071378698189698
SCARB1,Scavenger receptor class B member 1,Chapter V Mental and behavioural disorders,Smoking dependency,22579,1505,1.14 [1.05-1.23],0.0014624338789121
SCARB1,Scavenger receptor class B member 1,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",20838,1837,1.16 [1.07-1.25],0.0001550087775778
SCARB1,Scavenger receptor class B member 1,Chapter VI Diseases of the nervous system,"Other and unspecified polyneuropathies, also in other diseases",23112,345,1.21 [1.05-1.39],0.008896940128227
SCARB1,Scavenger receptor class B member 1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Diabetic neuropathy,2918,126,1.46 [1.19-1.78],0.0002992394446182
SCARB1,Scavenger receptor class B member 1,Chapter VIII Diseases of the ear and mastoid process,Diseases of middle ear and mastoid,23077,111,1.46 [1.21-1.75],6.176718198062094e-05
SCARB1,Scavenger receptor class B member 1,Chapter X Diseases of the respiratory system,Respiratory insufficiency,15160,55,1.51 [1.17-1.95],0.001448923152598
SCARB1,Scavenger receptor class B member 1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,21620,103,1.37 [1.11-1.68],0.0028737848204886
SCARB1,Scavenger receptor class B member 1,Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of pigmentation,21229,64,1.47 [1.16-1.87],0.0012873259637236
SCARB1,Scavenger receptor class B member 1,Chapter XII Diseases of the skin and subcutaneous tissue,Other disorders of skin and subcutaneous tissue,22766,1601,1.11 [1.03-1.19],0.0053910573163336
SCARB1,Scavenger receptor class B member 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,17966,1423,0.88 [0.80-0.97],0.0071316327932829
SCARB1,Scavenger receptor class B member 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),16588,45,1.50 [1.16-1.94],0.0022176611307924
