Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
SIRT1,NAD-dependent protein deacetylase sirtuin-1,Chapter II Neoplasms,Lymphoid leukaemia,15522,55,1.31 [1.08-1.60],0.0061748009939594
SIRT1,NAD-dependent protein deacetylase sirtuin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,19805,589,1.13 [1.04-1.22],0.0030941393865956
SIRT1,NAD-dependent protein deacetylase sirtuin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,19818,1471,0.90 [0.84-0.97],0.003930927266001
SIRT1,NAD-dependent protein deacetylase sirtuin-1,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",19816,1468,0.91 [0.85-0.97],0.0043310767994474
SIRT1,NAD-dependent protein deacetylase sirtuin-1,Chapter VI Diseases of the nervous system,Circumscribed brain atrophy,19549,55,1.34 [1.10-1.62],0.0029782141066034
SIRT1,NAD-dependent protein deacetylase sirtuin-1,Chapter VI Diseases of the nervous system,Postviral fatigue syndrome,19453,21,1.43 [1.10-1.87],0.0084319775244184
SIRT1,NAD-dependent protein deacetylase sirtuin-1,Chapter XI Diseases of the digestive system,Coeliac disease,18579,77,1.33 [1.13-1.56],0.0004554338731116
SIRT1,NAD-dependent protein deacetylase sirtuin-1,Chapter XI Diseases of the digestive system,Intestinal malabsorption,18592,90,1.32 [1.14-1.53],0.0002799300905432
SIRT1,NAD-dependent protein deacetylase sirtuin-1,Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,19194,143,1.22 [1.07-1.40],0.0034052240219521
SIRT1,NAD-dependent protein deacetylase sirtuin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,17460,35,1.39 [1.11-1.73],0.0037220256434195
