Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Alkalosis,14466,48,2.17 [1.25-3.78],0.0059047505299469
ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,19713,578,0.70 [0.53-0.91],0.0090749985717715
ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,Chapter IX Diseases of the circulatory system,Other arterial embolism and thrombosis,18744,107,1.78 [1.16-2.72],0.0082789263816571
ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,Chapter VI Diseases of the nervous system,Small fibre neuropathy,19550,47,2.57 [1.46-4.51],0.0010192936103079
ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,Chapter VIII Diseases of the ear and mastoid process,Tinnitus,19082,66,2.06 [1.23-3.45],0.0057991901134909
ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,Chapter X Diseases of the respiratory system,All influenza,18019,83,0.34 [0.16-0.73],0.0052784380215709
ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,Chapter X Diseases of the respiratory system,All influenza (not pneumonia),18016,80,0.36 [0.17-0.77],0.0086749537135584
ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,Chapter XI Diseases of the digestive system,Coeliac disease,18489,72,2.74 [1.87-4.03],2.7169401145452604e-07
ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,Chapter XI Diseases of the digestive system,Intestinal malabsorption,18501,84,2.53 [1.72-3.71],2.2834280562784406e-06
ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",17091,41,2.69 [1.57-4.62],0.0003200361722492
ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",17860,810,1.42 [1.18-1.71],0.0002251175720442
ATP1B2,Sodium/potassium-transporting ATPase subunit beta-2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,17445,395,1.70 [1.33-2.17],2.3730589482737137e-05
