Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,23011,310,0.78 [0.69-0.87],2.442044531131261e-05
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",22954,253,0.73 [0.64-0.84],3.265255888801415e-06
TBL1X,F-box-like/WD repeat-containing protein TBL1X,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of lipoprotein metabolism, unspecified",16794,72,0.70 [0.54-0.89],0.0040789809783313
TBL1X,F-box-like/WD repeat-containing protein TBL1X,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,17089,367,0.83 [0.74-0.93],0.0009112340061278
TBL1X,F-box-like/WD repeat-containing protein TBL1X,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,23001,1722,0.93 [0.89-0.98],0.0068271355063394
TBL1X,F-box-like/WD repeat-containing protein TBL1X,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",22998,1718,0.93 [0.89-0.98],0.009098354845611
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter VI Diseases of the nervous system,Diseases of the myoneural junction and muscle,23153,74,0.72 [0.57-0.92],0.0080734238972622
TBL1X,F-box-like/WD repeat-containing protein TBL1X,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual disturbances,22930,379,1.17 [1.05-1.30],0.0040306541528851
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter XI Diseases of the digestive system,Alcoholic liver disease,22314,111,0.77 [0.63-0.93],0.0081761965040014
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,22887,839,0.91 [0.85-0.98],0.0091936514348574
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteoporosis,22433,385,0.85 [0.77-0.95],0.0031263434507183
TBL1X,F-box-like/WD repeat-containing protein TBL1X,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,21875,1495,0.93 [0.88-0.98],0.006260433773239
