Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IL20RA,Interleukin-20 receptor subunit alpha,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,23247,45,0.30 [0.13-0.70],0.0049806706430952
IL20RA,Interleukin-20 receptor subunit alpha,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",14385,183,1.33 [1.09-1.62],0.0057149936156662
IL20RA,Interleukin-20 receptor subunit alpha,Chapter IX Diseases of the circulatory system,Hypotension,23171,1212,1.15 [1.04-1.27],0.0063622801692695
IL20RA,Interleukin-20 receptor subunit alpha,Chapter IX Diseases of the circulatory system,Vascular diseases of the intestine,21858,69,1.53 [1.20-1.96],0.0006882964743349
IL20RA,Interleukin-20 receptor subunit alpha,Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,23145,54,1.51 [1.14-2.00],0.0036517301891189
IL20RA,Interleukin-20 receptor subunit alpha,Chapter XI Diseases of the digestive system,Coeliac disease,21724,91,1.47 [1.16-1.87],0.001336249779243
IL20RA,Interleukin-20 receptor subunit alpha,Chapter XI Diseases of the digestive system,Intestinal malabsorption,21737,104,1.42 [1.12-1.81],0.0041438808304794
IL20RA,Interleukin-20 receptor subunit alpha,Chapter XI Diseases of the digestive system,Irritable bowel syndrome,16471,265,1.29 [1.07-1.56],0.0079547334846818
IL20RA,Interleukin-20 receptor subunit alpha,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,22015,1508,1.23 [1.13-1.33],8.416392821464597e-07
IL20RA,Interleukin-20 receptor subunit alpha,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,23065,83,1.53 [1.20-1.95],0.0005665429592354
IL20RA,Interleukin-20 receptor subunit alpha,Chapter XIV Diseases of the genitourinary system,Dialysis,20612,105,1.49 [1.20-1.85],0.0003634724275943
IL20RA,Interleukin-20 receptor subunit alpha,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,23017,2766,1.11 [1.04-1.19],0.0017168135263359
