Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GLYR1,Putative oxidoreductase GLYR1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,17588,333,1.26 [1.08-1.46],0.0028992180975331
GLYR1,Putative oxidoreductase GLYR1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,20310,54,1.53 [1.13-2.06],0.0053292935861693
GLYR1,Putative oxidoreductase GLYR1,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",15951,63,1.91 [1.54-2.38],5.7287322772877366e-09
GLYR1,Putative oxidoreductase GLYR1,Chapter II Neoplasms,Lymphoid leukaemia,15945,57,2.10 [1.70-2.59],4.322042290941321e-12
GLYR1,Putative oxidoreductase GLYR1,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",16229,1362,1.13 [1.04-1.22],0.0043202873036781
GLYR1,Putative oxidoreductase GLYR1,Chapter IX Diseases of the circulatory system,"Heart failure, strict",20222,1128,1.16 [1.07-1.27],0.0007330742681474
GLYR1,Putative oxidoreductase GLYR1,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",12700,172,1.51 [1.27-1.79],3.086223951292938e-06
GLYR1,Putative oxidoreductase GLYR1,Chapter IX Diseases of the circulatory system,Oesophageal varices,19265,56,1.61 [1.23-2.10],0.0004470863411533
GLYR1,Putative oxidoreductase GLYR1,Chapter IX Diseases of the circulatory system,Other or ill-defined heart diseases,17070,1053,1.15 [1.05-1.26],0.0032885091909814
GLYR1,Putative oxidoreductase GLYR1,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,19945,318,1.42 [1.24-1.63],6.170931789192907e-07
GLYR1,Putative oxidoreductase GLYR1,Chapter IX Diseases of the circulatory system,Secondary right heart disease,19944,317,1.42 [1.24-1.63],5.665304060881262e-07
GLYR1,Putative oxidoreductase GLYR1,Chapter IX Diseases of the circulatory system,Sequelae of cerebrovascular disease,19276,187,1.44 [1.21-1.72],4.103173485803644e-05
GLYR1,Putative oxidoreductase GLYR1,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified retinal disorders,19554,105,1.39 [1.09-1.77],0.0072924963190329
GLYR1,Putative oxidoreductase GLYR1,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,19672,305,1.28 [1.09-1.49],0.0019058682569734
GLYR1,Putative oxidoreductase GLYR1,Chapter X Diseases of the respiratory system,Interstitial lung disease,19694,327,1.27 [1.09-1.48],0.0018098912139752
GLYR1,Putative oxidoreductase GLYR1,Chapter X Diseases of the respiratory system,Other diseases of pleura,20246,1875,1.12 [1.04-1.20],0.0017876044558496
GLYR1,Putative oxidoreductase GLYR1,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,20396,400,1.24 [1.08-1.43],0.002432117395507
GLYR1,Putative oxidoreductase GLYR1,Chapter X Diseases of the respiratory system,Pleural effusion,19316,945,1.17 [1.07-1.29],0.000809987021884
GLYR1,Putative oxidoreductase GLYR1,Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC)",19260,103,1.39 [1.10-1.77],0.0062997838476
GLYR1,Putative oxidoreductase GLYR1,Chapter XI Diseases of the digestive system,"Cholangitis (primary sclerosing, PSC), with reimbursement 202",20145,103,1.40 [1.10-1.79],0.0057810867787068
GLYR1,Putative oxidoreductase GLYR1,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",20314,121,1.42 [1.14-1.76],0.0016358991954343
GLYR1,Putative oxidoreductase GLYR1,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,19760,140,1.39 [1.13-1.70],0.0016137363305255
GLYR1,Putative oxidoreductase GLYR1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Internal derangement of knee,15156,539,1.19 [1.05-1.34],0.0051436115538738
GLYR1,Putative oxidoreductase GLYR1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Low back pain,18341,440,1.20 [1.05-1.38],0.0068794275966499
GLYR1,Putative oxidoreductase GLYR1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Neuralgia and neuritis, unspecified",17655,42,1.67 [1.22-2.30],0.0013885098768124
GLYR1,Putative oxidoreductase GLYR1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",18438,825,1.16 [1.05-1.28],0.0049889564117389
GLYR1,Putative oxidoreductase GLYR1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Pain in limb,18007,394,1.28 [1.12-1.46],0.0004011162281758
