Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
VCPKMT,Protein-lysine methyltransferase METTL21D,Chapter IX Diseases of the circulatory system,"Atherosclerosis, excluding cerebral and coronary sclerosis",18801,190,1.20 [1.05-1.36],0.0063971648495653
VCPKMT,Protein-lysine methyltransferase METTL21D,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Disorders of sclera, cornea, iris and ciliary body",19810,254,1.18 [1.06-1.32],0.002241048533063
VCPKMT,Protein-lysine methyltransferase METTL21D,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Keratitis,19735,179,1.21 [1.07-1.36],0.0030649312819271
VCPKMT,Protein-lysine methyltransferase METTL21D,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other and unspecified glaucoma,19566,365,1.15 [1.04-1.26],0.0048681975813541
VCPKMT,Protein-lysine methyltransferase METTL21D,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",13837,1192,1.09 [1.02-1.15],0.0064903975663473
VCPKMT,Protein-lysine methyltransferase METTL21D,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",14102,1170,1.08 [1.02-1.15],0.007629351862595
VCPKMT,Protein-lysine methyltransferase METTL21D,Chapter X Diseases of the respiratory system,"Chronic rhinitis, nasopharyngitis and pharyngitis",18617,67,1.30 [1.08-1.55],0.0050265531745372
VCPKMT,Protein-lysine methyltransferase METTL21D,Chapter XI Diseases of the digestive system,Coeliac disease,18476,73,1.31 [1.12-1.55],0.0010527927448234
VCPKMT,Protein-lysine methyltransferase METTL21D,Chapter XI Diseases of the digestive system,Intestinal malabsorption,18489,86,1.28 [1.09-1.50],0.0029265707397431
VCPKMT,Protein-lysine methyltransferase METTL21D,Chapter XII Diseases of the skin and subcutaneous tissue,Lupus erythematosus,18163,20,1.48 [1.14-1.93],0.0037835530908791
VCPKMT,Protein-lysine methyltransferase METTL21D,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),14172,36,1.36 [1.09-1.71],0.0068979474735025
