Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
ANKRA2,Ankyrin repeat family A protein 2,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,19842,38,1.88 [1.31-2.70],0.0006461681042036
ANKRA2,Ankyrin repeat family A protein 2,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",15554,161,1.38 [1.10-1.74],0.0048017972148263
ANKRA2,Ankyrin repeat family A protein 2,Chapter IX Diseases of the circulatory system,Other disorders of veins,18681,76,0.51 [0.33-0.78],0.0022862398319365
ANKRA2,Ankyrin repeat family A protein 2,Chapter VI Diseases of the nervous system,Cerebral cysts,19508,193,1.37 [1.10-1.69],0.0042134384371206
ANKRA2,Ankyrin repeat family A protein 2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other disorders of optic [2nd] nerve and visual pathways,19830,45,0.47 [0.27-0.83],0.0095460710855451
ANKRA2,Ankyrin repeat family A protein 2,Chapter VIII Diseases of the ear and mastoid process,Labyrinthitis,19676,43,1.74 [1.21-2.50],0.0029104289161017
ANKRA2,Ankyrin repeat family A protein 2,Chapter X Diseases of the respiratory system,Acute upper respiratory infections of multiple and unspecified sites,19665,46,0.45 [0.25-0.79],0.0057247726214444
ANKRA2,Ankyrin repeat family A protein 2,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,19053,294,1.29 [1.08-1.55],0.0046792195367559
ANKRA2,Ankyrin repeat family A protein 2,Chapter X Diseases of the respiratory system,Interstitial lung disease,19074,315,1.27 [1.06-1.51],0.0081738402859196
ANKRA2,Ankyrin repeat family A protein 2,Chapter X Diseases of the respiratory system,Pollen allergy,19829,202,0.69 [0.52-0.90],0.0063930987627743
ANKRA2,Ankyrin repeat family A protein 2,Chapter X Diseases of the respiratory system,Viral pneumonia,18129,223,1.31 [1.07-1.61],0.0088765747019525
ANKRA2,Ankyrin repeat family A protein 2,Chapter XI Diseases of the digestive system,Coeliac disease,18476,73,1.54 [1.13-2.10],0.0069637546004389
ANKRA2,Ankyrin repeat family A protein 2,Chapter XI Diseases of the digestive system,Intestinal malabsorption,18489,86,1.53 [1.14-2.04],0.0042488352082105
ANKRA2,Ankyrin repeat family A protein 2,Chapter XII Diseases of the skin and subcutaneous tissue,Arthropathic psoriasis,19581,57,1.59 [1.13-2.23],0.0073333461181061
ANKRA2,Ankyrin repeat family A protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other articular cartilage disorders,14180,44,0.31 [0.18-0.54],3.562979044632576e-05
ANKRA2,Ankyrin repeat family A protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,19828,52,1.68 [1.20-2.35],0.0027437106762669
ANKRA2,Ankyrin repeat family A protein 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,14190,54,1.65 [1.19-2.28],0.002544635722238
