Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
BTN1A1,Butyrophilin subfamily 1 member A1,Chapter IX Diseases of the circulatory system,Hypotension,20326,1013,0.77 [0.64-0.92],0.0044904256648754
BTN1A1,Butyrophilin subfamily 1 member A1,Chapter VIII Diseases of the ear and mastoid process,Sensorineural hearing loss,19690,114,1.56 [1.18-2.05],0.0015082585790446
BTN1A1,Butyrophilin subfamily 1 member A1,Chapter XI Diseases of the digestive system,Constipation,20311,1312,0.81 [0.69-0.95],0.0084158371267976
BTN1A1,Butyrophilin subfamily 1 member A1,Chapter XI Diseases of the digestive system,Diverticular disease of intestine,16871,2620,0.87 [0.78-0.97],0.0091029554313744
BTN1A1,Butyrophilin subfamily 1 member A1,Chapter XI Diseases of the digestive system,Inguinal hernia,17083,1392,0.78 [0.67-0.91],0.0012669193415011
BTN1A1,Butyrophilin subfamily 1 member A1,Chapter XI Diseases of the digestive system,Irritable bowel syndrome,14489,238,0.58 [0.39-0.88],0.0093859597003776
BTN1A1,Butyrophilin subfamily 1 member A1,Chapter XI Diseases of the digestive system,Other diseases of intestines,18896,4645,0.89 [0.82-0.96],0.0039919259667629
BTN1A1,Butyrophilin subfamily 1 member A1,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,15594,1343,0.82 [0.70-0.95],0.0097491309387001
BTN1A1,Butyrophilin subfamily 1 member A1,Chapter XII Diseases of the skin and subcutaneous tissue,Nail disorders,19769,50,1.79 [1.26-2.54],0.0012318680701352
BTN1A1,Butyrophilin subfamily 1 member A1,Chapter XII Diseases of the skin and subcutaneous tissue,Other and unspecified epidermal thickening,18772,67,1.67 [1.17-2.39],0.0052225996828975
BTN1A1,Butyrophilin subfamily 1 member A1,Chapter XII Diseases of the skin and subcutaneous tissue,Other epidermal thickening,18775,70,1.62 [1.12-2.34],0.0096307396770861
BTN1A1,Butyrophilin subfamily 1 member A1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified synovitis and tenosynovitis,17710,129,1.53 [1.14-2.06],0.0049990295236778
BTN1A1,Butyrophilin subfamily 1 member A1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,14968,378,1.34 [1.11-1.63],0.0023060152844493
