Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",21594,192,1.40 [1.17-1.68],0.000268177323762
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",22796,250,1.33 [1.13-1.57],0.0005435405377859
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22518,1743,1.16 [1.08-1.24],2.008622685324733e-05
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Candidiasis,22798,546,1.13 [1.00-1.27],0.053029593364125
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22049,4185,1.11 [1.06-1.16],2.509457796314656e-06
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),21996,4247,1.17 [1.12-1.22],6.556805627093002e-13
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,22512,1412,1.10 [1.02-1.19],0.0147304241977621
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,22704,128,1.55 [1.26-1.89],2.4712250365387805e-05
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20017,1288,1.20 [1.11-1.30],5.817621928927786e-06
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19316,1570,1.26 [1.17-1.35],7.808318043278809e-11
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,18810,337,1.25 [1.08-1.44],0.003433157860701
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,14838,2712,1.23 [1.16-1.30],4.1194144535775146e-14
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18752,495,1.15 [1.01-1.31],0.0323726838356737
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,22779,1679,1.10 [1.02-1.18],0.0083243971964966
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Mycoses,22893,641,1.19 [1.07-1.33],0.001931747426702
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22006,1231,1.20 [1.11-1.30],4.878206616386251e-06
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,22823,1421,1.19 [1.10-1.28],5.764954982072221e-06
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,21350,250,1.34 [1.13-1.57],0.000495263620433
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,22954,63,0.81 [0.54-1.21],0.3045460327263597
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22644,1242,1.18 [1.09-1.28],4.973896983028585e-05
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,22657,81,1.15 [0.84-1.57],0.3816989205404715
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,22890,142,0.91 [0.70-1.19],0.4974316285131386
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",22867,119,0.93 [0.70-1.24],0.6349014637507966
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,21273,498,1.26 [1.12-1.42],0.0001874055952418
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,21087,312,1.01 [0.86-1.20],0.8711678894419875
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,21236,136,1.03 [0.80-1.33],0.8224738211132216
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,22940,52,1.44 [1.04-2.01],0.0293370779135626
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,22885,173,1.23 [1.00-1.51],0.0522950191274444
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Viral warts,22768,56,1.21 [0.84-1.75],0.3076528380003606
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],22791,79,1.44 [1.10-1.89],0.0079165697752238
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,Benign lipomatous neoplasm,22660,257,0.96 [0.79-1.16],0.6408956646623465
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,22871,38,0.81 [0.48-1.36],0.4292305841771099
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,22853,41,0.68 [0.41-1.14],0.1459262383950423
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,10919,82,1.15 [0.85-1.56],0.3776581572376434
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",22492,1652,1.00 [0.93-1.08],0.94765330804723
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,Benign neoplasm of meninges,22940,65,1.23 [0.88-1.72],0.2163045307726773
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,22857,81,1.39 [1.05-1.84],0.0198146790871854
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,22928,114,1.14 [0.87-1.48],0.3371830675210729
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,Benign neoplasm of ovary,11965,78,1.01 [0.72-1.41],0.976729486348262
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,Benign neoplasm: Ascending colon,22915,431,1.01 [0.88-1.17],0.8462340616317612
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,Benign neoplasm: Caecum,22919,379,1.05 [0.91-1.22],0.5047167983636437
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",22805,88,0.93 [0.67-1.29],0.6765732075062314
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,Benign neoplasm: Descending colon,22913,252,1.08 [0.90-1.30],0.400159083921567
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,Benign neoplasm: Rectum,22871,400,0.96 [0.82-1.11],0.5711105260475025
OLR1,Oxidized low-density lipoprotein receptor 1,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,22803,670,0.98 [0.87-1.10],0.721586378759238
