Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",18366,150,0.95 [0.67-1.35],0.7646819326636485
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19302,199,0.79 [0.56-1.11],0.166298774170617
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19077,1392,1.02 [0.92-1.14],0.6884257808313536
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Candidiasis,19315,442,1.04 [0.86-1.26],0.6549264005683983
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,18681,3388,0.99 [0.93-1.07],0.8853386822595692
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),18654,3456,1.03 [0.96-1.11],0.3626849769579764
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,19075,1142,1.01 [0.89-1.13],0.9267099600434126
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,19231,106,0.81 [0.51-1.29],0.3812786430769294
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17044,1005,1.07 [0.94-1.21],0.3049348813950044
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,16441,1224,1.07 [0.96-1.19],0.2486270210209195
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,16093,266,0.84 [0.63-1.12],0.2291832177634914
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,12607,2179,1.05 [0.96-1.14],0.2800168890001563
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,16042,391,1.13 [0.94-1.37],0.1881360219652932
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,19283,1350,0.95 [0.85-1.07],0.3932197401634478
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Mycoses,19385,512,1.03 [0.86-1.23],0.7610721736247458
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,18666,981,1.00 [0.87-1.14],0.942287031721334
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,19329,1113,1.07 [0.95-1.21],0.2391506626684103
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,18132,199,0.78 [0.56-1.10],0.1615976566908157
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,19435,48,0.58 [0.27-1.27],0.1714736004211637
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19186,970,1.08 [0.95-1.22],0.2261372329947154
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19188,63,0.73 [0.39-1.38],0.3337237446944117
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,19380,108,1.01 [0.68-1.50],0.950475256984312
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",19366,94,1.02 [0.67-1.56],0.9129576057095964
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18068,383,1.09 [0.89-1.32],0.4091319230977949
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,17933,248,1.04 [0.81-1.34],0.7502794231448712
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,18034,101,0.84 [0.53-1.34],0.4626196265728671
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,19420,44,0.96 [0.50-1.84],0.891614570064772
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,19374,147,1.07 [0.78-1.47],0.6844603567175427
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Viral warts,19272,45,0.72 [0.34-1.51],0.3820791142037326
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],19299,72,1.20 [0.80-1.81],0.3715064318485683
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm,19194,213,0.55 [0.38-0.81],0.0019353859244233
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,19362,34,0.58 [0.23-1.45],0.2421127854253817
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,19350,39,0.48 [0.19-1.20],0.1159881354152987
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,9203,69,0.68 [0.37-1.26],0.2236513689719656
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",19047,1379,0.92 [0.82-1.03],0.1592642078961098
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign neoplasm of meninges,19423,57,0.89 [0.50-1.61],0.7107335821166564
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,19358,70,0.68 [0.37-1.25],0.2159434314266147
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,19412,99,0.79 [0.49-1.29],0.3423987995095047
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign neoplasm of ovary,10185,61,1.50 [1.09-2.08],0.0138562961748531
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign neoplasm: Ascending colon,19402,372,1.00 [0.81-1.24],0.9950344450939658
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign neoplasm: Caecum,19412,313,1.10 [0.88-1.36],0.3989660254637411
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",19315,70,1.30 [0.89-1.89],0.1808689484636762
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign neoplasm: Descending colon,19398,213,0.93 [0.69-1.26],0.6554122744702316
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign neoplasm: Rectum,19356,344,0.98 [0.78-1.23],0.8714372761595428
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,19303,562,0.92 [0.76-1.10],0.353646746069727
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Benign neoplasm: Transverse colon,19392,437,0.98 [0.80-1.20],0.8237362719442647
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Carcinoma in situ of breast,7678,44,1.21 [0.67-2.17],0.5239431696840879
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Carcinoma in situ of breast, intraductal",7711,55,1.29 [0.80-2.08],0.2938672489267717
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",13939,61,0.99 [0.58-1.70],0.9670494911086964
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",13958,80,0.61 [0.33-1.10],0.0994528100503195
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",19387,106,0.92 [0.60-1.41],0.6989999687138236
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Haemangioma, any site",19388,103,0.92 [0.60-1.41],0.6995002207078209
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Leiomyoma of uterus,9961,142,1.24 [0.94-1.63],0.124435982743471
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Lung cancer and mesothelioma,12366,416,1.00 [0.81-1.24],0.9934494070320308
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Lymphoid leukaemia,13940,62,1.09 [0.67-1.79],0.7231762370974574
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",14068,190,1.02 [0.76-1.38],0.8951401364253025
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Malignant neoplasm of bladder, excluding all cancers (controls excluding all cancers)",14130,252,1.14 [0.90-1.45],0.2656767221509964
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Malignant neoplasm of corpus uteri, excluding all cancers (controls excluding all cancers)",7791,95,1.17 [0.79-1.73],0.426899627248247
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",13971,93,0.50 [0.28-0.89],0.0190338894108591
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",14001,123,1.11 [0.78-1.58],0.5728690638317945
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",13984,106,1.11 [0.75-1.63],0.6072600165586328
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Malignant neoplasm of ovary, excluding all cancers (controls excluding all cancers)",7775,79,0.69 [0.39-1.24],0.2161058061917523
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Malignant neoplasm of pancreas, excluding all cancers (controls excluding all cancers)",13984,106,0.83 [0.52-1.32],0.4308196017531041
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",6987,805,0.98 [0.84-1.14],0.7834426572745354
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Malignant neoplasm of rectum, excluding all cancers (controls excluding all cancers)",13992,114,1.41 [1.07-1.87],0.0158334487263538
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",13960,82,1.09 [0.69-1.70],0.7182261581648456
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Malignant neoplasms of independent (primary) multiple sites,13997,119,0.91 [0.61-1.37],0.6676627116019966
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Melanocytic naevi,19316,156,0.90 [0.63-1.28],0.5451224645268133
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Melanocytic naevi of trunk,19412,65,0.57 [0.29-1.11],0.1000738223034592
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,Melanoma in situ,13923,96,0.86 [0.53-1.37],0.517383899508846
IZUMO1,Izumo sperm-egg fusion protein 1,Chapter II Neoplasms,"Non-follicular lymphoma, hilmo, excluding all cancers",13979,101,0.89 [0.57-1.39],0.6050577383254222
