Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",19047,154,1.05 [0.88-1.26],0.5615064389775473
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",20027,207,0.98 [0.84-1.15],0.8371312189449048
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19795,1443,0.96 [0.91-1.02],0.2257296492793062
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Candidiasis,20039,458,0.99 [0.89-1.11],0.9098768795723292
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19392,3538,1.02 [0.98-1.06],0.4092025093663909
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19357,3583,0.98 [0.94-1.02],0.3066784551414095
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,19791,1192,1.06 [0.99-1.13],0.0926832458904196
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,19955,112,0.96 [0.77-1.19],0.6905607355387531
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17685,1055,1.03 [0.96-1.11],0.3837495850131485
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17039,1266,1.01 [0.94-1.07],0.833367713189024
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,16688,276,1.00 [0.87-1.15],0.9562006125635374
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13076,2273,1.02 [0.97-1.07],0.4341449278400491
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,16636,406,0.98 [0.87-1.10],0.7025115078990871
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,20009,1410,1.03 [0.97-1.09],0.3568584860098226
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Mycoses,20112,531,0.97 [0.88-1.08],0.6108616770968816
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,19368,1016,0.93 [0.87-1.00],0.0598234132023257
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,20059,1166,1.04 [0.97-1.11],0.2561884225243374
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,18806,207,0.98 [0.84-1.15],0.8322244815863193
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,20163,52,0.94 [0.68-1.29],0.7056915491313089
IGSF9,Protein turtle homolog A,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19909,1016,1.05 [0.98-1.12],0.1955773638515811
