Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",21779,193,2.02 [1.57-2.60],5.157855199744559e-08
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",22982,252,1.65 [1.32-2.06],1.2838961678343265e-05
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",22703,1742,1.68 [1.54-1.84],4.444645796236009e-32
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Candidiasis,22985,544,1.51 [1.29-1.77],2.00764739185226e-07
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,22229,4203,1.43 [1.35-1.51],2.8184612854582988e-34
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22175,4290,1.51 [1.43-1.60],2.2641720301008328e-47
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,22694,1420,1.47 [1.33-1.62],7.396200523304813e-15
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Enterocolitis due to Clostridium difficile,22889,129,1.99 [1.46-2.70],1.1123420283278996e-05
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,20173,1293,1.90 [1.72-2.10],4.803202297640092e-37
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,19468,1577,2.11 [1.92-2.30],5.104647460921147e-59
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,18968,340,2.22 [1.82-2.70],2.289575593380086e-15
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,14944,2736,1.54 [1.43-1.65],5.7784266711969046e-33
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,18895,490,2.49 [2.12-2.92],4.4379200348812806e-29
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,22964,1690,1.49 [1.36-1.63],1.0253559788079852e-18
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Mycoses,23081,640,1.55 [1.34-1.78],2.2297081284073732e-09
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,22196,1235,1.88 [1.70-2.08],4.6747991872724885e-34
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,23012,1426,1.82 [1.65-2.00],3.2078326103036974e-35
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,21526,252,1.70 [1.36-2.13],3.633963029600477e-06
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Other infectious diseases,23141,65,1.49 [0.95-2.35],0.0832076952126983
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,22832,1246,1.78 [1.61-1.97],8.398527751960455e-29
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,22842,82,1.19 [0.80-1.78],0.3934274396368779
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,23077,144,1.47 [1.09-1.99],0.0126142709513961
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",23054,121,1.15 [0.82-1.62],0.404444199503808
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,21458,497,1.79 [1.53-2.11],1.2108021971036652e-12
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,21265,304,1.83 [1.48-2.25],1.6094324736982793e-08
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,21412,138,2.45 [1.83-3.27],1.2573029595753643e-09
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,23127,52,1.87 [1.17-2.96],0.0082904387713522
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,23071,172,1.56 [1.19-2.05],0.0013966534636732
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Viral warts,22954,55,1.55 [0.95-2.52],0.0794290952275451
SIRPB1,Signal-regulatory protein beta-1,Chapter I Certain infectious and parasitic diseases,Zoster [herpes zoster],22977,78,1.87 [1.27-2.77],0.0016968018890774
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Benign lipomatous neoplasm,22850,263,1.01 [0.80-1.26],0.9643669731928738
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of limbs,23058,40,0.83 [0.46-1.51],0.5419398482866731
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23043,42,0.88 [0.49-1.58],0.666655704511002
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Benign lipomatous neoplasm of spermatic cord,11012,83,1.06 [0.71-1.59],0.7588526986706903
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",22670,1675,1.00 [0.91-1.10],0.9719920153335916
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Benign neoplasm of meninges,23125,64,1.62 [1.03-2.55],0.0377336236258928
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Benign neoplasm of other and ill-defined parts of digestive system,23045,80,1.39 [0.93-2.09],0.1089464393145801
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Benign neoplasm of other and unspecified endocrine glands,23115,121,1.16 [0.83-1.62],0.3909049441469747
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Benign neoplasm of ovary,12058,78,1.11 [0.73-1.71],0.6188278656311701
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Benign neoplasm: Ascending colon,23101,440,1.07 [0.89-1.27],0.477149547337534
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Benign neoplasm: Caecum,23106,382,1.12 [0.93-1.36],0.2359927887446154
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",22991,88,0.98 [0.66-1.45],0.9200232358333162
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Benign neoplasm: Descending colon,23097,252,0.90 [0.71-1.14],0.382217324170103
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Benign neoplasm: Rectum,23055,405,1.00 [0.83-1.21],0.9815518764938532
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,22985,679,0.94 [0.82-1.09],0.4194312874457506
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Benign neoplasm: Transverse colon,23083,540,1.01 [0.86-1.19],0.869615238840363
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Carcinoma in situ of breast,9059,50,1.59 [0.93-2.73],0.0881051203376885
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Carcinoma in situ of breast, intraductal",9101,65,1.25 [0.78-2.02],0.3502437018284271
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Chronic lymphocytic leukaemia and small lyphocytis leukaemia, excluding all cancers (controls excluding all cancers)",16505,71,1.00 [0.64-1.57],0.9902496200012076
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Diffuse large B-cell lymphoma, excluding all cancers (controls excluding all cancers)",16532,98,1.61 [1.11-2.33],0.011186764553533
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Haemangioma and lymphangioma, any site",23086,125,1.42 [1.02-1.96],0.0374235498399113
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Haemangioma, any site",23087,123,1.36 [0.98-1.89],0.0687812807889295
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Leiomyoma of uterus,11786,169,0.98 [0.73-1.32],0.9091191478411492
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Lung cancer and mesothelioma,14646,475,1.40 [1.18-1.67],0.0001236473943248
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Lymphoid leukaemia,16506,72,0.96 [0.61-1.50],0.8581623171069346
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",16659,225,1.02 [0.79-1.31],0.8831539079337231
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Malignant neoplasm of bladder, excluding all cancers (controls excluding all cancers)",16747,313,1.12 [0.91-1.38],0.2845750704059682
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Malignant neoplasm of corpus uteri, excluding all cancers (controls excluding all cancers)",9185,106,0.91 [0.63-1.32],0.6292711341987041
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Malignant neoplasm of intrahepatic ducts, biliary tract and gallbladder, excluding all cancers (controls excluding all cancers)",16547,113,1.60 [1.13-2.25],0.0075394279954945
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Malignant neoplasm of kidney, except renal pelvis, excluding all cancers (controls excluding all cancers)",16578,144,1.81 [1.34-2.43],0.0001038445223805
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Malignant neoplasm of oesophagus, excluding all cancers (controls excluding all cancers)",16557,123,1.47 [1.06-2.04],0.0226700748129366
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Malignant neoplasm of ovary, excluding all cancers (controls excluding all cancers)",9167,88,1.23 [0.82-1.84],0.3189801303273214
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Malignant neoplasm of pancreas, excluding all cancers (controls excluding all cancers)",16561,127,0.97 [0.69-1.36],0.8681993870642026
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",8327,972,1.05 [0.94-1.19],0.3877002088031732
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Malignant neoplasm of rectum, excluding all cancers (controls excluding all cancers)",16568,134,0.82 [0.59-1.14],0.2380911572964598
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",16526,92,1.33 [0.91-1.94],0.136066389735124
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Malignant neoplasms of independent (primary) multiple sites,16581,147,1.12 [0.82-1.53],0.4748107783281365
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Melanocytic naevi,22992,185,1.12 [0.85-1.47],0.4308461325929259
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Melanocytic naevi of trunk,23112,79,0.90 [0.59-1.38],0.6414780228015655
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Melanoma in situ,16487,112,1.07 [0.75-1.53],0.6976989193744905
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Non-follicular lymphoma, hilmo, excluding all cancers",16555,121,1.56 [1.12-2.17],0.0089431223663084
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",16635,201,1.77 [1.37-2.28],1.1459874687311614e-05
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",16755,321,1.22 [0.99-1.50],0.0639393195580152
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",16563,129,1.71 [1.24-2.36],0.0009610439290943
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,Other benign neoplasms of skin,22967,163,1.07 [0.80-1.44],0.6281993253375646
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",17925,1491,1.16 [1.05-1.28],0.0026584471445378
SIRPB1,Signal-regulatory protein beta-1,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",18011,1577,1.15 [1.05-1.27],0.0034722780042788
SIRPB1,Signal-regulatory protein beta-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Agranulocytosis,22832,395,1.56 [1.30-1.87],1.6069253376060082e-06
SIRPB1,Signal-regulatory protein beta-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Anaemia in chronic diseases classified elsewhere,20810,165,5.75 [4.54-7.28],5.502105299832102e-48
SIRPB1,Signal-regulatory protein beta-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of spleen,22510,73,2.54 [1.71-3.78],4.437545478564215e-06
SIRPB1,Signal-regulatory protein beta-1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,22370,3509,1.52 [1.42-1.61],6.842804049103088e-38
