Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
F11,Coagulation factor XI,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",20105,208,0.33 [0.21-0.53],4.8775236437998284e-06
F11,Coagulation factor XI,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,17994,3275,1.28 [1.17-1.41],1.2967768674961733e-07
F11,Coagulation factor XI,"Chapter IV Endocrine, nutritional and metabolic diseases",Hypo-osmolality and hyponatraemia,15208,489,0.41 [0.30-0.57],3.0135715161445384e-08
F11,Coagulation factor XI,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,19644,1865,1.32 [1.18-1.48],1.2520380903651048e-06
F11,Coagulation factor XI,Chapter IX Diseases of the circulatory system,"Hypertension, portal",20094,98,0.37 [0.26-0.53],9.013428595456921e-08
F11,Coagulation factor XI,Chapter V Mental and behavioural disorders,"Alcohol use disorder, ICD-based",20119,422,0.46 [0.33-0.64],4.045754728584101e-06
F11,Coagulation factor XI,Chapter V Mental and behavioural disorders,"Mental and behavioural disorders due to alcohol, excluding acute intoxication",20065,494,0.49 [0.36-0.67],7.924965388152625e-06
F11,Coagulation factor XI,Chapter XI Diseases of the digestive system,Alcoholic liver disease,19525,98,0.32 [0.20-0.51],1.0613384135877106e-06
F11,Coagulation factor XI,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",20115,119,0.36 [0.25-0.51],1.5614137692608095e-08
F11,Coagulation factor XI,Chapter XI Diseases of the digestive system,Diseases of liver,20172,745,0.49 [0.38-0.64],5.6129650290145857e-08
F11,Coagulation factor XI,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,19565,138,0.34 [0.24-0.48],9.091047531302683e-10
F11,Coagulation factor XI,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",20175,799,1.47 [1.26-1.71],1.371294485957481e-06
