Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
PLIN1,Perilipin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,45214,6864,1.22 [1.15-1.29],3.4172955393602818e-12
PLIN1,Perilipin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperkalaemia,38927,577,1.68 [1.44-1.95],3.233859351852587e-11
PLIN1,Perilipin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,48023,9673,1.18 [1.13-1.24],6.986618380400468e-12
PLIN1,Perilipin-1,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,49082,3568,1.40 [1.30-1.50],6.4530964131053945e-21
PLIN1,Perilipin-1,Chapter XI Diseases of the digestive system,Nonalcoholic fatty liver disease,50258,704,1.66 [1.44-1.91],3.3533993961598337e-12
PLIN1,Perilipin-1,Chapter XII Diseases of the skin and subcutaneous tissue,"Ulcer of lower limb, not elsewhere classified",46477,457,1.77 [1.49-2.10],4.1889369383876545e-11
PLIN1,Perilipin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,36029,1163,1.48 [1.32-1.67],3.713280476071869e-11
PLIN1,Perilipin-1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",50169,1147,1.52 [1.35-1.71],4.356630206504201e-12
PLIN1,Perilipin-1,Chapter XIV Diseases of the genitourinary system,Acute renal failure,48281,3068,1.41 [1.31-1.52],1.6837289593078685e-18
PLIN1,Perilipin-1,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,48186,2973,1.62 [1.51-1.74],1.8328462876949303e-40
PLIN1,Perilipin-1,Chapter XIV Diseases of the genitourinary system,Chronic nephritic syndrome,49896,159,2.21 [1.73-2.81],1.1260695220414644e-10
PLIN1,Perilipin-1,Chapter XIV Diseases of the genitourinary system,Dialysis,45366,153,2.42 [1.93-3.02],1.4049263301091939e-14
PLIN1,Perilipin-1,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,49821,5194,1.40 [1.32-1.49],6.711026587325598e-29
