Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of intestine,AREG,Amphiregulin,16699,308,1.81 [1.46-2.23],3.410752529237486e-08
Chapter XI Diseases of the digestive system,Other diseases of intestine,CA9,Carbonic anhydrase 9,16938,315,1.62 [1.36-1.94],6.833659032853854e-08
Chapter XI Diseases of the digestive system,Other diseases of intestine,CCN3,CCN family member 3,16975,314,2.19 [1.70-2.84],1.9056586827454635e-09
Chapter XI Diseases of the digestive system,Other diseases of intestine,CD72,B-cell differentiation antigen CD72,14272,264,1.93 [1.52-2.45],5.438036779304351e-08
Chapter XI Diseases of the digestive system,Other diseases of intestine,CGA,Glycoprotein hormones alpha chain,16802,314,1.49 [1.29-1.72],5.1568106482435135e-08
Chapter XI Diseases of the digestive system,Other diseases of intestine,CHGA,Chromogranin-A,14605,273,1.58 [1.43-1.75],2.6764303326603107e-19
Chapter XI Diseases of the digestive system,Other diseases of intestine,COL6A3,Collagen alpha-3(VI) chain,17012,314,2.04 [1.61-2.59],5.2778514822510954e-09
Chapter XI Diseases of the digestive system,Other diseases of intestine,DLL1,Delta-like protein 1,16841,317,2.28 [1.69-3.08],8.997752132380306e-08
Chapter XI Diseases of the digestive system,Other diseases of intestine,DSC2,Desmocollin-2,16602,311,2.31 [1.77-3.02],5.943437148319014e-10
Chapter XI Diseases of the digestive system,Other diseases of intestine,EFNA4,Ephrin-A4,16610,308,2.09 [1.60-2.74],5.7018416539791944e-08
Chapter XI Diseases of the digestive system,Other diseases of intestine,FSTL3,Follistatin-related protein 3,16737,315,2.20 [1.68-2.90],1.6153466208035172e-08
Chapter XI Diseases of the digestive system,Other diseases of intestine,GAST,Gastrin,14566,268,1.32 [1.23-1.42],7.078635171964291e-15
Chapter XI Diseases of the digestive system,Other diseases of intestine,GDF15,Growth/differentiation factor 15,17012,314,1.89 [1.60-2.22],2.436329411717645e-14
Chapter XI Diseases of the digestive system,Other diseases of intestine,GFRA1,GDNF family receptor alpha-1,16919,315,2.40 [1.75-3.29],5.68665261730629e-08
Chapter XI Diseases of the digestive system,Other diseases of intestine,HAVCR1,Hepatitis A virus cellular receptor 1,16912,314,1.48 [1.29-1.70],1.4132216897813052e-08
Chapter XI Diseases of the digestive system,Other diseases of intestine,IGFBP4,Insulin-like growth factor-binding protein 4,16600,311,1.76 [1.46-2.12],2.6025331791677022e-09
Chapter XI Diseases of the digestive system,Other diseases of intestine,NBL1,Neuroblastoma suppressor of tumorigenicity 1,16841,317,2.91 [2.08-4.07],4.802367606037761e-10
Chapter XI Diseases of the digestive system,Other diseases of intestine,PDCD1,Programmed cell death protein 1,16906,315,1.82 [1.48-2.24],1.0717621414978795e-08
Chapter XI Diseases of the digestive system,Other diseases of intestine,REG1A,Lithostathine-1-alpha,16731,310,1.67 [1.41-1.98],1.7417203306406471e-09
Chapter XI Diseases of the digestive system,Other diseases of intestine,REG1B,Lithostathine-1-beta,17012,314,1.61 [1.39-1.87],1.2532515994875083e-10
Chapter XI Diseases of the digestive system,Other diseases of intestine,REG3A,Regenerating islet-derived protein 3-alpha,17012,314,1.62 [1.42-1.86],1.0911297559554517e-12
Chapter XI Diseases of the digestive system,Other diseases of intestine,SCARB2,Lysosome membrane protein 2,16312,304,2.13 [1.64-2.78],1.987920169451998e-08
Chapter XI Diseases of the digestive system,Other diseases of intestine,SPINK1,Serine protease inhibitor Kazal-type 1,16802,314,1.85 [1.51-2.27],3.0918940147794103e-09
Chapter XI Diseases of the digestive system,Other diseases of intestine,SPON1,Spondin-1,16788,315,2.14 [1.64-2.81],2.764531244960612e-08
Chapter XI Diseases of the digestive system,Other diseases of intestine,SPON2,Spondin-2,16713,306,2.18 [1.66-2.87],2.2794226409325973e-08
Chapter XI Diseases of the digestive system,Other diseases of intestine,TFF3,Trefoil factor 3,16805,313,1.86 [1.51-2.29],4.2150188854977324e-09
Chapter XI Diseases of the digestive system,Other diseases of intestine,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,16802,314,2.27 [1.72-3.00],6.0811039508029e-09
Chapter XI Diseases of the digestive system,Other diseases of intestine,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,16802,314,1.71 [1.41-2.09],9.72867879622882e-08
Chapter XI Diseases of the digestive system,Other diseases of intestine,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,16642,309,1.73 [1.45-2.07],1.520604625293429e-09
Chapter XI Diseases of the digestive system,Other diseases of intestine,VSIG2,V-set and immunoglobulin domain-containing protein 2,14545,267,1.76 [1.51-2.04],1.4636535055245585e-13
