Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Urethral stricture,AMBP,Protein AMBP,20945,142,7.01 [3.66-13.43],4.140137543100923e-09
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CCN3,CCN family member 3,21023,144,2.66 [1.87-3.78],4.787232897529709e-08
Chapter XIV Diseases of the genitourinary system,Urethral stricture,COL6A3,Collagen alpha-3(VI) chain,21063,145,2.76 [1.99-3.82],1.077070395329951e-09
Chapter XIV Diseases of the genitourinary system,Urethral stricture,FSTL3,Follistatin-related protein 3,20736,141,2.88 [1.99-4.16],1.9493039704678043e-08
Chapter XIV Diseases of the genitourinary system,Urethral stricture,GFRA1,GDNF family receptor alpha-1,20953,142,3.66 [2.37-5.66],4.967011587171516e-09
Chapter XIV Diseases of the genitourinary system,Urethral stricture,LCN2,Neutrophil gelatinase-associated lipocalin,20190,141,2.33 [1.75-3.10],7.255774221700208e-09
Chapter XIV Diseases of the genitourinary system,Urethral stricture,LY6D,Lymphocyte antigen 6D,20658,139,2.20 [1.65-2.93],7.924721839173817e-08
Chapter XIV Diseases of the genitourinary system,Urethral stricture,NECTIN4,Nectin-4,20847,141,2.73 [2.00-3.72],2.5614881781088616e-10
Chapter XIV Diseases of the genitourinary system,Urethral stricture,NPDC1,Neural proliferation differentiation and control protein 1,20810,143,2.51 [1.80-3.49],5.382025313951296e-08
Chapter XIV Diseases of the genitourinary system,Urethral stricture,SHISA5,Protein shisa-5,18097,113,2.97 [2.03-4.35],2.0120539480114653e-08
Chapter XIV Diseases of the genitourinary system,Urethral stricture,TFF3,Trefoil factor 3,20805,143,1.96 [1.56-2.47],1.1450203297005476e-08
Chapter XIV Diseases of the genitourinary system,Urethral stricture,TGFBR2,TGF-beta receptor type-2,20847,141,2.64 [1.93-3.62],1.2583835247786943e-09
Chapter XIV Diseases of the genitourinary system,Urethral stricture,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,20787,140,2.83 [1.94-4.14],8.157245855693114e-08
Chapter XIV Diseases of the genitourinary system,Urethral stricture,WFDC2,WAP four-disulfide core domain protein 2,19773,137,2.12 [1.61-2.78],8.396530326145195e-08
