Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,BST2,Bone marrow stromal antigen 2,22413,33,2.75 [2.09-3.63],7.685079970237794e-13
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CKAP4,Cytoskeleton-associated protein 4,22365,34,4.30 [2.53-7.28],6.233214147257045e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,COL6A3,Collagen alpha-3(VI) chain,22487,33,4.50 [2.72-7.45],4.625663697902767e-09
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,CXADR,Coxsackievirus and adenovirus receptor,22190,33,3.73 [2.47-5.62],3.6742910803168124e-10
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,EFNA1,Ephrin-A1,22179,33,5.97 [3.12-11.42],6.550763784247219e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,GFRA1,GDNF family receptor alpha-1,22379,33,7.90 [3.80-16.40],2.9564200415005642e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,IGFBP4,Insulin-like growth factor-binding protein 4,21949,33,3.02 [2.06-4.43],1.621315886304328e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,IL17A,Interleukin-17A,21784,31,2.31 [1.75-3.05],3.952819435590627e-09
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,PI3,Elafin,21919,33,2.46 [1.78-3.40],5.704276491348016e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,PTGDS,Prostaglandin-H2 D-isomerase,22053,33,4.71 [2.75-8.07],1.7760221761586473e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,SCPEP1,Retinoid-inducible serine carboxypeptidase,18663,23,1.81 [1.81-1.81],0.0
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,TGFBR2,TGF-beta receptor type-2,22269,33,3.89 [2.39-6.33],4.453791401738557e-08
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,22407,33,4.14 [2.46-6.98],9.714242127599466e-08
