Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,14334,434,1.88 [1.49-2.37],9.9058839429604e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ASGR1,Asialoglycoprotein receptor 1,16861,528,2.15 [1.69-2.73],3.074424108813349e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,B4GALT1,"Beta-1,4-galactosyltransferase 1",17072,546,2.20 [1.69-2.87],4.956137820698969e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,C1QA,Complement C1q subcomponent subunit A,17139,542,2.75 [1.99-3.80],7.712805829482905e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCDC80,Coiled-coil domain-containing protein 80,17022,539,1.75 [1.44-2.12],2.436444616430553e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCN3,CCN family member 3,17204,543,2.13 [1.74-2.60],1.5996443865260774e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD27,CD27 antigen,17063,539,1.58 [1.34-1.87],8.263120767613856e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD300E,CMRF35-like molecule 2,17117,541,1.74 [1.47-2.07],2.2644269421305576e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CGA,Glycoprotein hormones alpha chain,17025,537,1.44 [1.29-1.61],2.3694989881770456e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CHGA,Chromogranin-A,14781,449,1.53 [1.41-1.65],3.012654291044531e-24
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CHI3L1,Chitinase-3-like protein 1,16691,530,1.33 [1.22-1.45],2.4525803680020405e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CKAP4,Cytoskeleton-associated protein 4,17139,545,1.98 [1.57-2.50],7.219706623743102e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CLEC5A,C-type lectin domain family 5 member A,16968,539,1.96 [1.54-2.49],4.097843214154525e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CLMP,CXADR-like membrane protein,17166,543,2.62 [1.89-3.63],8.166732759034152e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COL6A3,Collagen alpha-3(VI) chain,17243,545,1.89 [1.56-2.29],4.7742262337730466e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COLEC12,Collectin-12,16989,544,2.15 [1.65-2.80],1.1231738722461754e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CST3,Cystatin-C,17086,545,2.08 [1.63-2.65],4.1396717066645294e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EFNA1,Ephrin-A1,16990,535,2.16 [1.70-2.73],1.5586963545217306e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EFNA4,Ephrin-A4,16829,527,1.92 [1.55-2.38],2.715261470585016e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EPHA2,Ephrin type-A receptor 2,16402,522,2.00 [1.61-2.50],5.791473044199611e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FAM3C,Protein FAM3C,17003,539,1.96 [1.53-2.50],9.848085958248845e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FGF23,Fibroblast growth factor 23,17139,542,1.47 [1.31-1.66],1.9836357425053567e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FSTL3,Follistatin-related protein 3,16965,543,1.97 [1.58-2.45],1.068154668622496e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GAST,Gastrin,14744,446,1.33 [1.25-1.40],6.197533243101997e-23
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GDF15,Growth/differentiation factor 15,17243,545,1.60 [1.39-1.83],3.663999674685164e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GFRA1,GDNF family receptor alpha-1,17145,541,2.32 [1.81-2.98],2.6620482935571928e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HAVCR1,Hepatitis A virus cellular receptor 1,17141,543,1.39 [1.25-1.55],1.8839419312492927e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IGFBP4,Insulin-like growth factor-binding protein 4,16821,532,1.78 [1.54-2.06],8.763520727144622e-15
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IL10RB,Interleukin-10 receptor subunit beta,17072,546,2.33 [1.85-2.94],5.739891064208354e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,17003,539,2.00 [1.57-2.54],1.5824487704460914e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,LTBR,Tumor necrosis factor receptor superfamily member 3,16896,543,1.92 [1.51-2.44],8.224107299341166e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,MMP12,Macrophage metalloelastase,17048,539,1.46 [1.28-1.66],2.4707143993660442e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,NBL1,Neuroblastoma suppressor of tumorigenicity 1,17063,539,2.14 [1.64-2.81],3.04414140054526e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,NECTIN2,Nectin-2,17003,539,2.00 [1.59-2.52],4.43288878657673e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,NECTIN4,Nectin-4,17063,539,1.80 [1.47-2.20],1.2666589382635303e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ORM1,Alpha-1-acid glycoprotein 1,14738,448,3.51 [2.26-5.46],2.4320420819320412e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,PDCD1,Programmed cell death protein 1,17133,542,1.64 [1.39-1.93],4.3696771969120315e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,PGA4,Pepsin A-4,14794,450,1.63 [1.45-1.84],5.161542362615178e-16
