Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADA2,Adenosine deaminase 2,26614,113,2.35 [1.65-3.36],2.317876390181463e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27008,117,3.20 [2.10-4.87],5.6977651249546574e-08
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",ANGPT2,Angiopoietin-2,27030,116,2.31 [1.60-3.33],7.342220190271805e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",B4GALT1,"Beta-1,4-galactosyltransferase 1",26901,117,3.90 [2.34-6.52],1.9998708603186625e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",BSG,Basigin,27069,115,5.40 [2.58-11.32],7.806996157602629e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",BST2,Bone marrow stromal antigen 2,27046,117,1.81 [1.48-2.21],1.0055656036410769e-08
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",BTN2A1,Butyrophilin subfamily 2 member A1,26901,117,3.65 [2.12-6.29],2.9707036663728298e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CCL11,Eotaxin,27115,115,2.86 [1.91-4.27],3.006890826140382e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CCL18,C-C motif chemokine 18,26405,111,1.44 [1.25-1.67],9.45880629091512e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CCL20,C-C motif chemokine 20,27115,115,1.41 [1.23-1.62],1.157863122275178e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD27,CD27 antigen,26853,117,2.38 [1.69-3.37],8.163707671257641e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD300E,CMRF35-like molecule 2,26942,116,2.38 [1.65-3.43],3.0120600959684243e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD74,HLA class II histocompatibility antigen gamma chain,27046,117,2.84 [1.88-4.30],7.019141345790338e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD79B,B-cell antigen receptor complex-associated protein beta chain,27115,115,2.14 [1.56-2.93],1.9118979194394814e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CD80,T-lymphocyte activation antigen CD80,23274,98,2.91 [1.91-4.45],7.427936668990486e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CHRDL1,Chordin-like protein 1,26861,117,3.35 [2.05-5.48],1.5344220735287398e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",COL6A3,Collagen alpha-3(VI) chain,27122,116,2.92 [1.97-4.34],1.0599907036144596e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CSF1,Macrophage colony-stimulating factor 1,26901,117,3.62 [2.12-6.16],2.252326262794284e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CST3,Cystatin-C,26824,112,3.84 [2.41-6.12],1.5953574586789163e-08
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL8,Interleukin-8,26582,115,1.64 [1.42-1.88],1.1036120886410122e-11
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",CXCL9,C-X-C motif chemokine 9,26901,117,1.77 [1.50-2.09],1.955930815288063e-11
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",DEFA1_DEFA1B,Neutrophil defensin 1,26223,111,1.87 [1.52-2.30],3.408315740977317e-09
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",DLL1,Delta-like protein 1,26853,117,3.75 [2.29-6.15],1.598885681504128e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",DSC2,Desmocollin-2,26452,113,2.88 [1.97-4.19],3.7784999749798535e-08
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",EBI3_IL27,Interleukin-27,26996,115,2.61 [1.78-3.82],8.608373948005313e-07
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,26816,113,3.20 [1.99-5.13],1.4062820872004403e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",EFNA1,Ephrin-A1,26730,116,3.35 [2.02-5.57],2.909224676572065e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",EFNA4,Ephrin-A4,26561,113,3.07 [1.95-4.85],1.3189352560466897e-06
Chapter XI Diseases of the digestive system,"Ulcerative colitis, NAS",EPHA2,Ephrin type-A receptor 2,25824,114,2.79 [1.88-4.13],3.545352906036554e-07
