Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,ACVRL1,Serine/threonine-protein kinase receptor R3,27039,591,2.15 [1.62-2.86],1.1457785050137407e-07
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,ADA2,Adenosine deaminase 2,27096,595,1.52 [1.28-1.79],1.151401450105539e-06
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,ADAMTSL2,ADAMTS-like protein 2,23695,529,1.77 [1.41-2.24],1.3091083219952564e-06
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,ADM,Pro-adrenomedullin,27519,605,2.31 [1.76-3.02],1.4195559186316967e-09
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,AGR2,Anterior gradient protein 2 homolog,26415,580,1.24 [1.15-1.33],7.081845377688022e-09
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,AGRN,Agrin,27386,602,1.72 [1.42-2.10],5.6057152713379743e-08
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,AMBP,Protein AMBP,27483,605,3.54 [2.48-5.05],3.166603201950807e-12
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,AMOT,Angiomotin,23176,524,1.62 [1.36-1.92],6.461840126843533e-08
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,ANGPT2,Angiopoietin-2,27519,605,1.86 [1.57-2.21],7.342808414550487e-13
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,ANGPTL1,Angiopoietin-related protein 1,26862,590,1.88 [1.48-2.39],3.0316740631722934e-07
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,ANXA10,Annexin A10,26627,586,1.22 [1.12-1.32],6.355506975619832e-06
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,AREG,Amphiregulin,27152,598,1.48 [1.29-1.69],9.771092286087351e-09
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,ASGR1,Asialoglycoprotein receptor 1,27087,591,2.53 [2.04-3.16],9.556137647738188e-17
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,ATRAID,All-trans retinoic acid-induced differentiation factor,23617,531,1.71 [1.40-2.08],9.998903913286225e-08
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,B2M,Beta-2-microglobulin,23740,532,1.52 [1.29-1.79],4.6971554283459366e-07
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,B4GALT1,"Beta-1,4-galactosyltransferase 1",27386,602,1.87 [1.45-2.42],1.4612086610148875e-06
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,BAMBI,BMP and activin membrane-bound inhibitor homolog,26609,584,1.64 [1.32-2.04],8.534985604970282e-06
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,BSG,Basigin,27552,598,2.35 [1.65-3.37],2.719895784088671e-06
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,BST2,Bone marrow stromal antigen 2,27529,600,1.53 [1.38-1.70],1.637346417839408e-15
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,BTN2A1,Butyrophilin subfamily 2 member A1,27386,602,2.06 [1.57-2.69],1.4341435046535536e-07
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,BTN3A2,Butyrophilin subfamily 3 member A2,27259,598,1.99 [1.66-2.38],7.168523134193325e-14
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,C4BPB,C4b-binding protein beta chain,27338,602,1.64 [1.38-1.95],1.2781564753000693e-08
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CA14,Carbonic anhydrase 14,27519,605,0.58 [0.48-0.71],5.0041113788593415e-08
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CA6,Carbonic anhydrase 6,27169,595,0.76 [0.68-0.84],2.4630227809993584e-07
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CANT1,Soluble calcium-activated nucleotidase 1,27197,595,2.28 [1.59-3.26],6.715687358099009e-06
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CCL15,C-C motif chemokine 15,27607,601,1.46 [1.26-1.70],9.677207565723691e-07
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CCL19,C-C motif chemokine 19,27529,600,1.13 [1.07-1.18],6.683793279390325e-06
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CCL20,C-C motif chemokine 20,27599,599,1.24 [1.16-1.33],3.319355714082561e-09
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CCL7,C-C motif chemokine 7,27259,598,1.30 [1.17-1.44],9.431998732343696e-07
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CCN3,CCN family member 3,27564,600,1.66 [1.36-2.02],6.389189662051241e-07
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD14,Monocyte differentiation antigen CD14,26668,586,1.52 [1.28-1.80],1.343525654027226e-06
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD27,CD27 antigen,27338,602,1.81 [1.53-2.15],4.299973018564304e-12
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD274,Programmed cell death 1 ligand 1,27087,591,1.75 [1.46-2.10],2.149323833752061e-09
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD276,CD276 antigen,27245,600,1.84 [1.50-2.27],8.509695391929864e-09
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD28,T-cell-specific surface glycoprotein CD28,26609,584,1.55 [1.28-1.87],7.362686382231413e-06
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD300A,CMRF35-like molecule 8,23176,524,1.98 [1.50-2.61],1.3622608371736422e-06
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD300C,CMRF35-like molecule 6,27529,600,1.91 [1.56-2.34],4.2098492231137887e-10
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD300E,CMRF35-like molecule 2,27430,604,1.92 [1.62-2.26],1.61495655298261e-14
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD302,CD302 antigen,27152,598,2.01 [1.61-2.50],4.918250448405884e-10
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD4,T-cell surface glycoprotein CD4,27215,598,1.66 [1.36-2.03],7.093738629269323e-07
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD40,Tumor necrosis factor receptor superfamily member 5,27251,601,1.39 [1.22-1.59],1.315114219732937e-06
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD5,T-cell surface glycoprotein CD5,27483,605,1.86 [1.53-2.27],8.14694313808872e-10
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD74,HLA class II histocompatibility antigen gamma chain,27529,600,2.07 [1.70-2.51],2.1356008280305545e-13
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD79B,B-cell antigen receptor complex-associated protein beta chain,27599,599,1.59 [1.36-1.86],1.0981438051735113e-08
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD80,T-lymphocyte activation antigen CD80,23707,531,2.06 [1.66-2.55],4.1708538574598686e-11
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD83,CD83 antigen,27259,598,1.91 [1.56-2.33],1.9421820380992317e-10
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CD99L2,CD99 antigen-like protein 2,27258,598,2.69 [2.01-3.59],2.1498508947283268e-11
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CDCP1,CUB domain-containing protein 1,27087,591,1.36 [1.20-1.56],3.69494229730778e-06
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CEACAM20,Carcinoembryonic antigen-related cell adhesion molecule 20,23276,523,1.42 [1.22-1.65],5.90808409502403e-06
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CFH,Complement factor H,22368,505,2.67 [1.87-3.81],6.542546495284206e-08
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CHGA,Chromogranin-A,23695,529,1.42 [1.30-1.54],1.683950776758166e-16
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CHRDL1,Chordin-like protein 1,27345,601,1.97 [1.57-2.47],3.7290031216926685e-09
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CKAP4,Cytoskeleton-associated protein 4,27458,598,2.14 [1.69-2.72],4.4255098200041767e-10
Chapter XI Diseases of the digestive system,Noninfectious colitis NAS,CLEC14A,C-type lectin domain family 14 member A,27258,598,1.70 [1.36-2.13],3.326815556122916e-06
