Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Functional dyspepsia,CA6,Carbonic anhydrase 6,22883,380,0.68 [0.59-0.77],6.912945418829902e-09
Chapter XI Diseases of the digestive system,Functional dyspepsia,CBLIF,Cobalamin binding intrinsic factor,22923,387,1.42 [1.25-1.63],1.857573067578129e-07
Chapter XI Diseases of the digestive system,Functional dyspepsia,CGA,Glycoprotein hormones alpha chain,22961,383,1.25 [1.15-1.35],2.3910321851206487e-08
Chapter XI Diseases of the digestive system,Functional dyspepsia,CHGA,Chromogranin-A,19961,348,1.98 [1.80-2.18],2.818235561627066e-45
Chapter XI Diseases of the digestive system,Functional dyspepsia,EDDM3B,Epididymal secretory protein E3-beta,19857,341,0.74 [0.65-0.85],9.70264657165354e-06
Chapter XI Diseases of the digestive system,Functional dyspepsia,FAP,Prolyl endopeptidase FAP,23250,392,0.49 [0.35-0.67],9.75893646047197e-06
Chapter XI Diseases of the digestive system,Functional dyspepsia,GAST,Gastrin,19908,345,1.55 [1.45-1.65],2.2512602427369647e-41
Chapter XI Diseases of the digestive system,Functional dyspepsia,LGALS3,Galectin-3,23026,384,1.91 [1.44-2.55],8.535505759978498e-06
Chapter XI Diseases of the digestive system,Functional dyspepsia,LGALS9,Galectin-9,22939,385,1.89 [1.44-2.48],3.5882477401937945e-06
Chapter XI Diseases of the digestive system,Functional dyspepsia,LIPF,Gastric triacylglycerol lipase,19409,333,1.57 [1.35-1.84],1.051559004249166e-08
Chapter XI Diseases of the digestive system,Functional dyspepsia,PGA4,Pepsin A-4,19974,346,2.06 [1.75-2.43],3.5363058137461365e-18
Chapter XI Diseases of the digestive system,Functional dyspepsia,SCG3,Secretogranin-3,22977,386,1.93 [1.47-2.54],2.4412761916889338e-06
Chapter XI Diseases of the digestive system,Functional dyspepsia,SCT,Secretin,19403,343,0.45 [0.35-0.58],8.260255827028677e-10
Chapter XI Diseases of the digestive system,Functional dyspepsia,VSIG2,V-set and immunoglobulin domain-containing protein 2,19857,341,2.59 [2.22-3.03],7.841224708998075e-34
