Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CCN3,CCN family member 3,21949,38,3.97 [2.27-6.96],1.361072337385481e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CFD,Complement factor D,18852,36,5.30 [2.75-10.21],6.385999971539393e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CHCHD6,MICOS complex subunit MIC25,18754,38,3.36 [2.05-5.50],1.3826990492555026e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),COL6A3,Collagen alpha-3(VI) chain,21981,38,4.69 [2.58-8.52],3.811954969402512e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EDA2R,Tumor necrosis factor receptor superfamily member 27,21925,38,5.13 [3.12-8.44],1.2547017206752333e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EDN1,Endothelin-1,18317,36,5.18 [2.51-10.71],8.945316913941223e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ELN,Elastin,18827,37,6.71 [3.33-13.54],1.0530669786311465e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),IGFBP4,Insulin-like growth factor-binding protein 4,21435,37,3.16 [2.07-4.81],9.407450138241369e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),OGN,Mimecan,21713,38,4.43 [2.65-7.40],1.345366740089224e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),PALM,Paralemmin-1,18678,37,4.27 [2.31-7.86],3.298649633853541e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),PENK,Proenkephalin-A,18409,38,3.24 [1.97-5.33],3.925105772896866e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),PRND,Prion-like protein doppel,18780,37,2.73 [1.76-4.25],8.074994509374225e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),RBFOX3,RNA binding protein fox-1 homolog 3,18807,38,2.58 [1.77-3.77],9.559352590782262e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),RNASE1,Ribonuclease pancreatic,18844,38,4.91 [2.60-9.29],9.97667321320975e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),SFRP4,Secreted frizzled-related protein 4,18409,38,5.14 [2.56-10.33],4.370653919894432e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),TFF2,Trefoil factor 2,21783,38,2.23 [1.57-3.17],6.849781801316073e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),VSIG2,V-set and immunoglobulin domain-containing protein 2,18754,38,3.00 [2.12-4.26],6.385676010321663e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),YAP1,Transcriptional coactivator YAP1,18780,37,5.75 [3.14-10.53],1.4629583576572825e-08
