Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of liver,ABCA2,ATP-binding cassette sub-family A member 2,23201,105,2.27 [1.61-3.19],2.6338255085632247e-06
Chapter XI Diseases of the digestive system,Diseases of liver,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",26904,118,1.83 [1.58-2.11],1.0589075899341795e-15
Chapter XI Diseases of the digestive system,Diseases of liver,ACE2,Angiotensin-converting enzyme 2,27087,119,3.31 [2.72-4.02],1.725420463241435e-33
Chapter XI Diseases of the digestive system,Diseases of liver,ACHE,Acetylcholinesterase,23424,105,3.35 [2.32-4.82],9.563840842238868e-11
Chapter XI Diseases of the digestive system,Diseases of liver,ACP5,Tartrate-resistant acid phosphatase type 5,27672,125,4.11 [2.80-6.05],7.224531829383042e-13
Chapter XI Diseases of the digestive system,Diseases of liver,ACVRL1,Serine/threonine-protein kinase receptor R3,27348,125,6.92 [4.36-10.98],2.1106608559438111e-16
Chapter XI Diseases of the digestive system,Diseases of liver,ACY1,Aminoacylase-1,27573,121,2.50 [2.05-3.06],2.983444360849504e-19
Chapter XI Diseases of the digestive system,Diseases of liver,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,23201,105,2.54 [1.98-3.26],2.2259885508319003e-13
Chapter XI Diseases of the digestive system,Diseases of liver,ADA2,Adenosine deaminase 2,27385,122,5.58 [4.19-7.44],6.096102523308894e-32
Chapter XI Diseases of the digestive system,Diseases of liver,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,27087,119,4.99 [3.11-8.02],3.0081773998664237e-11
Chapter XI Diseases of the digestive system,Diseases of liver,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,27799,124,3.57 [2.38-5.35],7.536776547727437e-10
Chapter XI Diseases of the digestive system,Diseases of liver,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,23874,109,4.78 [3.36-6.81],3.105412970741291e-18
Chapter XI Diseases of the digestive system,Diseases of liver,ADAMTSL2,ADAMTS-like protein 2,23955,108,8.02 [5.52-11.65],7.5894847864638045e-28
Chapter XI Diseases of the digestive system,Diseases of liver,ADGRB3,Adhesion G protein-coupled receptor B3,27348,125,2.83 [1.80-4.44],5.982961879131434e-06
Chapter XI Diseases of the digestive system,Diseases of liver,ADGRD1,Adhesion G-protein coupled receptor D1,23424,105,2.65 [1.84-3.81],1.551323540900572e-07
Chapter XI Diseases of the digestive system,Diseases of liver,ADGRE1,Adhesion G protein-coupled receptor E1,23874,109,2.93 [2.26-3.81],7.972887171517165e-16
Chapter XI Diseases of the digestive system,Diseases of liver,ADGRE2,Adhesion G protein-coupled receptor E2,27697,124,9.08 [5.91-13.96],8.486931434029155e-24
Chapter XI Diseases of the digestive system,Diseases of liver,ADGRE5,Adhesion G protein-coupled receptor E5,27765,125,7.31 [5.14-10.41],2.2375846152453244e-28
Chapter XI Diseases of the digestive system,Diseases of liver,ADGRG1,Adhesion G-protein coupled receptor G1,27463,125,2.31 [2.00-2.66],1.004139391044761e-30
Chapter XI Diseases of the digestive system,Diseases of liver,ADH1B,All-trans-retinol dehydrogenase,23424,105,1.80 [1.49-2.18],1.7175029733813647e-09
Chapter XI Diseases of the digestive system,Diseases of liver,ADH4,All-trans-retinol dehydrogenase [NAD(+)] ADH4,27087,119,1.68 [1.42-1.99],2.410884197777328e-09
Chapter XI Diseases of the digestive system,Diseases of liver,ADM,Pro-adrenomedullin,27827,125,4.96 [2.80-8.76],3.7025058153495335e-08
Chapter XI Diseases of the digestive system,Diseases of liver,AGRN,Agrin,27697,124,3.80 [2.81-5.14],4.1660345583021065e-18
Chapter XI Diseases of the digestive system,Diseases of liver,AGXT,Serine--pyruvate aminotransferase,27573,121,2.39 [2.03-2.82],3.805074878735694e-25
Chapter XI Diseases of the digestive system,Diseases of liver,AKR1B10,Aldo-keto reductase family 1 member B10,23301,108,1.79 [1.49-2.15],5.710312834350837e-10
Chapter XI Diseases of the digestive system,Diseases of liver,AKR7L,Aflatoxin B1 aldehyde reductase member 4,23276,106,1.70 [1.42-2.04],5.442459572536002e-09
Chapter XI Diseases of the digestive system,Diseases of liver,ALDH1A1,Retinal dehydrogenase 1,27570,123,2.51 [2.04-3.10],6.3339289512667066e-18
Chapter XI Diseases of the digestive system,Diseases of liver,ALDH2,"Aldehyde dehydrogenase, mitochondrial",23852,110,1.59 [1.30-1.94],6.813733425193431e-06
Chapter XI Diseases of the digestive system,Diseases of liver,ALDH3A1,"Aldehyde dehydrogenase, dimeric NADP-preferring",27524,120,1.59 [1.37-1.85],9.108777094057831e-10
Chapter XI Diseases of the digestive system,Diseases of liver,AMIGO2,Amphoterin-induced protein 2,27463,125,5.54 [3.01-10.18],3.5291188689208185e-08
Chapter XI Diseases of the digestive system,Diseases of liver,ANGPT2,Angiopoietin-2,27827,125,2.95 [2.09-4.18],9.154286358239487e-10
Chapter XI Diseases of the digestive system,Diseases of liver,ANGPTL1,Angiopoietin-related protein 1,27161,120,4.15 [2.49-6.93],4.952205204280839e-08
Chapter XI Diseases of the digestive system,Diseases of liver,ANGPTL2,Angiopoietin-related protein 2,27605,124,4.26 [3.01-6.03],3.553251196317812e-16
Chapter XI Diseases of the digestive system,Diseases of liver,ANGPTL4,Angiopoietin-related protein 4,27654,123,3.31 [2.37-4.61],1.673333023837775e-12
Chapter XI Diseases of the digestive system,Diseases of liver,ANGPTL7,Angiopoietin-related protein 7,27827,125,2.78 [2.04-3.79],1.0017906447208583e-10
Chapter XI Diseases of the digestive system,Diseases of liver,ANPEP,Aminopeptidase N,27599,123,8.29 [5.68-12.10],5.418945261485586e-28
Chapter XI Diseases of the digestive system,Diseases of liver,AOC3,Membrane primary amine oxidase,27649,123,8.51 [5.50-13.15],5.3897760894371815e-22
