Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter V Mental and behavioural disorders,Smoking dependency,ANXA10,Annexin A10,25688,63,1.71 [1.37-2.13],1.8035789151583323e-06
Chapter V Mental and behavioural disorders,Smoking dependency,AREG,Amphiregulin,26191,67,2.68 [1.91-3.75],8.97138537632007e-09
Chapter V Mental and behavioural disorders,Smoking dependency,ASGR1,Asialoglycoprotein receptor 1,26137,67,4.42 [2.41-8.08],1.4222503424571136e-06
Chapter V Mental and behavioural disorders,Smoking dependency,B4GALT1,"Beta-1,4-galactosyltransferase 1",26412,69,4.59 [2.37-8.88],6.309158838540494e-06
Chapter V Mental and behavioural disorders,Smoking dependency,BSG,Basigin,26574,68,8.37 [3.50-20.00],1.732638247397921e-06
Chapter V Mental and behavioural disorders,Smoking dependency,CBLIF,Cobalamin binding intrinsic factor,26279,69,2.23 [1.70-2.94],1.0246568254608388e-08
Chapter V Mental and behavioural disorders,Smoking dependency,CCL15,C-C motif chemokine 15,26632,69,2.41 [1.63-3.54],8.800367131951639e-06
Chapter V Mental and behavioural disorders,Smoking dependency,CCL21,C-C motif chemokine 21,26412,69,2.14 [1.62-2.84],1.1493611716247869e-07
Chapter V Mental and behavioural disorders,Smoking dependency,CD27,CD27 antigen,26365,68,2.75 [1.80-4.21],3.1470284829863795e-06
Chapter V Mental and behavioural disorders,Smoking dependency,CD300LF,CMRF35-like molecule 1,26542,69,2.52 [1.71-3.73],3.565527565461934e-06
Chapter V Mental and behavioural disorders,Smoking dependency,CD302,CD302 antigen,26191,67,4.00 [2.35-6.80],3.0692759975843805e-07
Chapter V Mental and behavioural disorders,Smoking dependency,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",22765,64,2.85 [1.89-4.29],5.453618105785365e-07
Chapter V Mental and behavioural disorders,Smoking dependency,CHGA,Chromogranin-A,22814,64,1.97 [1.64-2.37],6.909796585720913e-13
Chapter V Mental and behavioural disorders,Smoking dependency,COL18A1,Collagen alpha-1(XVIII) chain,26393,69,7.38 [3.20-17.03],2.82333905978174e-06
Chapter V Mental and behavioural disorders,Smoking dependency,COL6A3,Collagen alpha-3(VI) chain,26632,69,3.44 [2.12-5.60],6.161199478179284e-07
