Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),NOTCH3,Neurogenic locus notch homolog protein 3,11706,118,0.34 [0.21-0.54],5.486029642044687e-06
Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),NTRK3,NT-3 growth factor receptor,11666,118,0.18 [0.09-0.38],4.550876521552696e-06
