Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,A1BG,Alpha-1B-glycoprotein,16134,621,2.91 [1.82-4.64],7.163286186323452e-06
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AAMDC,Mth938 domain-containing protein,15695,604,0.89 [0.76-1.03],0.1162321257173383
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,AARSD1,Alanyl-tRNA editing protein Aarsd1,18488,731,0.90 [0.80-1.02],0.0940507505940658
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABCA2,ATP-binding cassette sub-family A member 2,15586,600,1.15 [0.92-1.43],0.2101034946982066
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABHD14B,Protein ABHD14B,18355,726,0.84 [0.74-0.94],0.0032926560663551
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABL1,Tyrosine-protein kinase ABL1,18488,731,1.00 [0.91-1.11],0.940887232648614
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABO,Histo-blood group ABO system transferase,16148,626,0.97 [0.92-1.02],0.2169021289283653
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ABRAXAS2,BRISC complex subunit Abraxas 2,15586,600,0.93 [0.82-1.05],0.23766166385385
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",18126,713,1.19 [1.10-1.29],1.69793825494508e-05
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",15852,602,1.02 [0.91-1.14],0.7361909025868608
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",16135,624,0.98 [0.90-1.07],0.726185351953023
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACAN,Aggrecan core protein,18365,725,1.20 [0.94-1.53],0.1475482817750104
Chapter XI Diseases of the digestive system,Other diseases of oesophagus,ACE,Angiotensin-converting enzyme,16148,626,1.05 [0.79-1.38],0.7479824239635009
