Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,A1BG,Alpha-1B-glycoprotein,19464,224,0.86 [0.40-1.86],0.7054287717642629
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,AAMDC,Mth938 domain-containing protein,18920,217,0.82 [0.63-1.06],0.1220673724649784
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,AARSD1,Alanyl-tRNA editing protein Aarsd1,22330,256,1.00 [0.82-1.22],0.9916538501698964
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ABCA2,ATP-binding cassette sub-family A member 2,18779,216,1.11 [0.77-1.61],0.5692637723832952
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ABHD14B,Protein ABHD14B,22181,259,0.91 [0.74-1.11],0.3557852948990533
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ABL1,Tyrosine-protein kinase ABL1,22330,256,0.96 [0.81-1.14],0.6633433888525582
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ABO,Histo-blood group ABO system transferase,19463,222,1.08 [0.99-1.18],0.1020690826393418
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ABRAXAS2,BRISC complex subunit Abraxas 2,18779,216,0.88 [0.72-1.08],0.2144606945567733
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21937,252,1.23 [1.08-1.40],0.0022809368353458
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19101,210,1.06 [0.88-1.27],0.5431511054208099
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",19448,221,0.98 [0.85-1.14],0.8142807551379386
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACAN,Aggrecan core protein,22194,259,0.85 [0.56-1.27],0.4163435701954431
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACE,Angiotensin-converting enzyme,19463,222,0.95 [0.59-1.51],0.8242907464217231
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACE2,Angiotensin-converting enzyme 2,22030,253,1.33 [1.10-1.60],0.0026408909234471
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACHE,Acetylcholinesterase,18990,218,0.82 [0.56-1.21],0.3104548037369733
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACOT13,Acyl-coenzyme A thioesterase 13,19384,219,1.03 [0.92-1.15],0.6394371763570064
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,22429,260,0.96 [0.77-1.20],0.7124081179580309
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACP1,Low molecular weight phosphotyrosine protein phosphatase,18882,218,1.05 [0.80-1.39],0.7118820504460659
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACP5,Tartrate-resistant acid phosphatase type 5,22524,261,1.07 [0.77-1.50],0.6726289417706266
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACP6,Lysophosphatidic acid phosphatase type 6,22605,259,1.02 [0.87-1.21],0.7713729381597795
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACRBP,Acrosin-binding protein,19376,219,1.35 [1.03-1.76],0.0306343142082069
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACRV1,Acrosomal protein SP-10,18882,218,1.00 [0.88-1.13],0.9942555966245628
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACSL1,Long-chain-fatty-acid--CoA ligase 1,18779,216,1.21 [0.87-1.68],0.248616822258003
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACTA2,"Actin, aortic smooth muscle",22030,253,1.09 [0.85-1.40],0.4870092023329534
Chapter XI Diseases of the digestive system,Other diseases of biliary tract,ACTN2,Alpha-actinin-2,18779,216,0.84 [0.67-1.05],0.1235130354913796
