Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",A1BG,Alpha-1B-glycoprotein,14626,1211,1.65 [1.18-2.30],0.0033981122941038
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",AAMDC,Mth938 domain-containing protein,14209,1183,0.99 [0.89-1.10],0.868889942573554
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",AARSD1,Alanyl-tRNA editing protein Aarsd1,16764,1389,1.00 [0.92-1.09],0.9551735456432652
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ABCA2,ATP-binding cassette sub-family A member 2,14126,1176,1.16 [0.99-1.36],0.0667499649167313
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ABHD14B,Protein ABHD14B,16647,1394,1.04 [0.96-1.13],0.3324410778737406
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ABL1,Tyrosine-protein kinase ABL1,16764,1389,1.05 [0.98-1.12],0.2013590153283822
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ABO,Histo-blood group ABO system transferase,14636,1216,0.97 [0.93-1.01],0.1222222033995065
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ABRAXAS2,BRISC complex subunit Abraxas 2,14126,1176,1.01 [0.93-1.10],0.8191556207331456
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",16463,1361,1.04 [0.98-1.11],0.165943920902027
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",14369,1196,1.08 [1.00-1.16],0.0469232787321503
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",14630,1218,1.02 [0.96-1.08],0.5950632424250065
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACAN,Aggrecan core protein,16666,1391,0.75 [0.63-0.90],0.0013968093130009
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACE,Angiotensin-converting enzyme,14636,1216,1.16 [0.94-1.42],0.1599228587096214
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACE2,Angiotensin-converting enzyme 2,16547,1372,1.13 [1.04-1.23],0.0056323158282334
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACHE,Acetylcholinesterase,14295,1192,0.76 [0.64-0.90],0.0014026531712896
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACOT13,Acyl-coenzyme A thioesterase 13,14565,1210,1.06 [1.01-1.11],0.0267499778403545
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,16848,1404,1.08 [0.99-1.19],0.0841898550528194
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACP1,Low molecular weight phosphotyrosine protein phosphatase,14188,1170,0.86 [0.76-0.98],0.0220726718337139
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACP5,Tartrate-resistant acid phosphatase type 5,16926,1406,1.13 [0.98-1.31],0.0831523378778023
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACP6,Lysophosphatidic acid phosphatase type 6,16983,1417,1.04 [0.97-1.12],0.2662671591211296
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACRBP,Acrosin-binding protein,14569,1215,1.23 [1.09-1.40],0.0012729884763035
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACRV1,Acrosomal protein SP-10,14188,1170,1.01 [0.96-1.07],0.6693417502943557
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACSL1,Long-chain-fatty-acid--CoA ligase 1,14126,1176,1.02 [0.87-1.19],0.8071981650089544
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACTA2,"Actin, aortic smooth muscle",16547,1372,1.22 [1.10-1.35],0.0001872111259435
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACTN2,Alpha-actinin-2,14126,1176,1.17 [1.08-1.27],0.0001207419043284
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACTN4,Alpha-actinin-4,16568,1377,0.95 [0.81-1.11],0.5215418086719463
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACVRL1,Serine/threonine-protein kinase receptor R3,16673,1393,1.40 [1.15-1.70],0.0007657525817887
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACY1,Aminoacylase-1,16848,1404,1.11 [1.03-1.20],0.0049936980651832
Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,14126,1176,1.04 [0.94-1.15],0.4592408539263135
