Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Dental caries,A1BG,Alpha-1B-glycoprotein,20035,191,2.76 [1.19-6.41],0.0183811442597182
Chapter XI Diseases of the digestive system,Dental caries,AAMDC,Mth938 domain-containing protein,19463,186,1.16 [0.89-1.51],0.2632201692495998
Chapter XI Diseases of the digestive system,Dental caries,AARSD1,Alanyl-tRNA editing protein Aarsd1,22980,227,1.19 [0.97-1.47],0.0956705742434234
Chapter XI Diseases of the digestive system,Dental caries,ABCA2,ATP-binding cassette sub-family A member 2,19327,184,1.02 [0.68-1.53],0.9363173042045538
Chapter XI Diseases of the digestive system,Dental caries,ABHD14B,Protein ABHD14B,22818,223,1.18 [0.96-1.46],0.1139657329323891
Chapter XI Diseases of the digestive system,Dental caries,ABL1,Tyrosine-protein kinase ABL1,22980,227,1.28 [1.09-1.51],0.0024436502307701
Chapter XI Diseases of the digestive system,Dental caries,ABO,Histo-blood group ABO system transferase,20034,192,1.03 [0.94-1.13],0.5415183018805103
Chapter XI Diseases of the digestive system,Dental caries,ABRAXAS2,BRISC complex subunit Abraxas 2,19327,184,1.22 [0.99-1.50],0.0656754321737274
Chapter XI Diseases of the digestive system,Dental caries,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22548,217,1.21 [1.06-1.39],0.0062527445967411
Chapter XI Diseases of the digestive system,Dental caries,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19656,187,1.10 [0.92-1.32],0.3143246106642421
Chapter XI Diseases of the digestive system,Dental caries,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20013,191,1.04 [0.89-1.21],0.6016803588648434
Chapter XI Diseases of the digestive system,Dental caries,ACAN,Aggrecan core protein,22844,218,1.17 [0.75-1.81],0.4862015488957579
Chapter XI Diseases of the digestive system,Dental caries,ACE,Angiotensin-converting enzyme,20034,192,1.33 [0.80-2.20],0.2700277608641291
Chapter XI Diseases of the digestive system,Dental caries,ACE2,Angiotensin-converting enzyme 2,22664,220,1.04 [0.84-1.28],0.7074254003661354
Chapter XI Diseases of the digestive system,Dental caries,ACHE,Acetylcholinesterase,19556,185,1.04 [0.69-1.56],0.8513584331058622
Chapter XI Diseases of the digestive system,Dental caries,ACOT13,Acyl-coenzyme A thioesterase 13,19947,191,1.05 [0.93-1.19],0.4133966339822241
