Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,Allergic rhinitis,A1BG,Alpha-1B-glycoprotein,20497,238,1.43 [0.68-3.01],0.3469998428435822
Chapter X Diseases of the respiratory system,Allergic rhinitis,AAMDC,Mth938 domain-containing protein,19913,234,0.86 [0.68-1.10],0.2332436809209792
Chapter X Diseases of the respiratory system,Allergic rhinitis,AARSD1,Alanyl-tRNA editing protein Aarsd1,23510,263,0.90 [0.73-1.10],0.2875621120609391
Chapter X Diseases of the respiratory system,Allergic rhinitis,ABCA2,ATP-binding cassette sub-family A member 2,19777,228,1.15 [0.81-1.64],0.4285128427222047
Chapter X Diseases of the respiratory system,Allergic rhinitis,ABHD14B,Protein ABHD14B,23348,267,1.05 [0.87-1.28],0.5942973736090534
Chapter X Diseases of the respiratory system,Allergic rhinitis,ABL1,Tyrosine-protein kinase ABL1,23510,263,1.02 [0.87-1.19],0.8470735589536096
Chapter X Diseases of the respiratory system,Allergic rhinitis,ABO,Histo-blood group ABO system transferase,20500,238,1.05 [0.97-1.15],0.2251136193496829
Chapter X Diseases of the respiratory system,Allergic rhinitis,ABRAXAS2,BRISC complex subunit Abraxas 2,19777,228,0.96 [0.79-1.17],0.7109625448470756
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",23064,257,1.05 [0.92-1.21],0.4399631485173888
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",20115,234,1.04 [0.87-1.24],0.6650019827498369
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20474,236,1.04 [0.91-1.20],0.5481579283369489
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACAN,Aggrecan core protein,23377,263,1.03 [0.69-1.55],0.8802777109664115
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACE,Angiotensin-converting enzyme,20500,238,1.02 [0.64-1.60],0.9448002819356196
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACE2,Angiotensin-converting enzyme 2,23191,264,1.13 [0.93-1.38],0.2227482247485983
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACHE,Acetylcholinesterase,20011,230,1.14 [0.79-1.66],0.4784185190233024
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACOT13,Acyl-coenzyme A thioesterase 13,20410,240,1.04 [0.93-1.16],0.4878509493515991
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,23623,267,1.08 [0.87-1.33],0.4996456981208175
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACP1,Low molecular weight phosphotyrosine protein phosphatase,19872,230,0.88 [0.66-1.18],0.3915983547359011
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACP5,Tartrate-resistant acid phosphatase type 5,23723,267,1.14 [0.82-1.59],0.4205279957051976
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACP6,Lysophosphatidic acid phosphatase type 6,23800,266,1.13 [0.96-1.35],0.1510715452408116
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACRBP,Acrosin-binding protein,20401,238,1.02 [0.75-1.39],0.8978526507504965
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACRV1,Acrosomal protein SP-10,19872,230,1.07 [0.95-1.20],0.2744745463736739
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACSL1,Long-chain-fatty-acid--CoA ligase 1,19777,228,1.15 [0.83-1.60],0.3960864553981759
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACTA2,"Actin, aortic smooth muscle",23191,264,0.85 [0.64-1.12],0.2466641353383361
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACTN2,Alpha-actinin-2,19777,228,0.95 [0.77-1.17],0.6220439101860149
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACTN4,Alpha-actinin-4,23210,258,0.65 [0.43-0.99],0.0469692794971915
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACVRL1,Serine/threonine-protein kinase receptor R3,23375,267,0.86 [0.54-1.36],0.5239729314886654
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACY1,Aminoacylase-1,23623,267,1.10 [0.92-1.31],0.2878747437325179
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,19777,228,1.10 [0.88-1.37],0.4197597186361326
Chapter X Diseases of the respiratory system,Allergic rhinitis,ACYP1,Acylphosphatase-1,19943,229,0.95 [0.78-1.16],0.6139811869328365
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADA,Adenosine deaminase,23898,267,0.84 [0.61-1.14],0.2639637903010798
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADA2,Adenosine deaminase 2,23505,265,0.91 [0.70-1.18],0.4647903370103043
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,19872,230,0.88 [0.59-1.32],0.5396016155139276
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAM15,Disintegrin and metalloproteinase domain-containing protein 15,23191,264,1.20 [0.84-1.70],0.3199039505485706
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,23418,267,1.14 [0.84-1.54],0.3999253375346521
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,23898,267,0.97 [0.72-1.32],0.8654308529646974
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,23799,267,0.76 [0.54-1.08],0.1308036619280306
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,20410,240,1.12 [0.74-1.70],0.5804378869066409
Chapter X Diseases of the respiratory system,Allergic rhinitis,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,19872,230,0.76 [0.49-1.16],0.2030610766094815
