Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",A1BG,Alpha-1B-glycoprotein,20155,1586,2.05 [1.52-2.75],1.9993181900672114e-06
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AAMDC,Mth938 domain-containing protein,19579,1542,0.97 [0.88-1.06],0.4994973807977595
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",AARSD1,Alanyl-tRNA editing protein Aarsd1,23106,1870,1.09 [1.02-1.18],0.015610507379098
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABCA2,ATP-binding cassette sub-family A member 2,19443,1507,1.14 [0.99-1.31],0.0726702684090447
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABHD14B,Protein ABHD14B,22946,1866,1.08 [1.00-1.16],0.0482398083321285
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABL1,Tyrosine-protein kinase ABL1,23106,1870,1.15 [1.08-1.22],6.361245402349092e-06
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABO,Histo-blood group ABO system transferase,20157,1587,1.00 [0.97-1.03],0.8951669389701945
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ABRAXAS2,BRISC complex subunit Abraxas 2,19443,1507,1.07 [0.99-1.15],0.0807280303777997
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",22670,1823,1.08 [1.03-1.14],0.0016912512337796
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",19778,1544,1.00 [0.93-1.07],0.9463309832704788
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20128,1574,1.00 [0.95-1.06],0.8973811850115601
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACAN,Aggrecan core protein,22984,1865,0.87 [0.75-1.01],0.0617739052283984
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACE,Angiotensin-converting enzyme,20157,1587,1.13 [0.95-1.34],0.1747126228721748
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACE2,Angiotensin-converting enzyme 2,22798,1837,1.21 [1.13-1.30],6.118611485358298e-08
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACHE,Acetylcholinesterase,19677,1550,0.97 [0.84-1.12],0.7199087927780461
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACOT13,Acyl-coenzyme A thioesterase 13,20067,1572,1.06 [1.01-1.10],0.008082151687623
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,23225,1885,1.07 [0.99-1.16],0.0763682361885839
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACP1,Low molecular weight phosphotyrosine protein phosphatase,19541,1525,0.82 [0.74-0.92],0.0007430412336608
Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",ACP5,Tartrate-resistant acid phosphatase type 5,23314,1878,1.17 [1.04-1.33],0.0108837525264417
