Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,A1BG,Alpha-1B-glycoprotein,17454,1671,1.82 [1.37-2.41],3.457008775810276e-05
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,AAMDC,Mth938 domain-containing protein,16956,1607,0.92 [0.83-1.00],0.0617770477954101
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,AARSD1,Alanyl-tRNA editing protein Aarsd1,20004,1930,0.94 [0.88-1.02],0.1236870248665671
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ABCA2,ATP-binding cassette sub-family A member 2,16855,1596,1.04 [0.91-1.19],0.5726554258568497
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ABHD14B,Protein ABHD14B,19862,1911,0.93 [0.86-1.00],0.0468771315888638
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ABL1,Tyrosine-protein kinase ABL1,20004,1930,1.02 [0.96-1.08],0.6042196706376552
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ABO,Histo-blood group ABO system transferase,17457,1674,0.98 [0.95-1.01],0.2439260790415912
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ABRAXAS2,BRISC complex subunit Abraxas 2,16855,1596,0.96 [0.89-1.03],0.2411724534851324
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",19649,1889,1.09 [1.04-1.15],0.000498299504403
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",17139,1607,1.00 [0.93-1.07],0.9254657701106768
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",17426,1663,0.97 [0.92-1.03],0.3341150156003319
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACAN,Aggrecan core protein,19884,1908,1.01 [0.87-1.17],0.926057923963761
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACE,Angiotensin-converting enzyme,17457,1674,1.03 [0.87-1.22],0.7109280930555211
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACE2,Angiotensin-converting enzyme 2,19715,1894,1.08 [1.01-1.17],0.0348302796827627
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACHE,Acetylcholinesterase,17035,1628,1.00 [0.87-1.15],0.9531082178948208
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACOT13,Acyl-coenzyme A thioesterase 13,17385,1654,1.00 [0.96-1.05],0.8861202708124508
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACOX1,Peroxisomal acyl-coenzyme A oxidase 1,20087,1938,0.97 [0.89-1.05],0.4265397403949524
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACP1,Low molecular weight phosphotyrosine protein phosphatase,16927,1615,0.87 [0.78-0.96],0.0091415653895041
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACP5,Tartrate-resistant acid phosphatase type 5,20170,1948,1.05 [0.93-1.18],0.4746829002445376
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACP6,Lysophosphatidic acid phosphatase type 6,20254,1950,1.01 [0.95-1.07],0.7426005467997927
Chapter XI Diseases of the digestive system,Diaphragmatic hernia,ACRBP,Acrosin-binding protein,17375,1657,0.99 [0.88-1.11],0.8539310735425999
