"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-4641263","R-HSA-4641263","Regulation of FZD by ubiquitination","1/1","21/10891",0.00192819759434393,0.00578459278303178,NA,"RSPO1",1
"R-HSA-201681","R-HSA-201681","TCF dependent signaling in response to WNT","1/1","233/10891",0.0213938114039115,0.0304838857772473,NA,"RSPO1",1
"R-HSA-195721","R-HSA-195721","Signaling by WNT","1/1","332/10891",0.0304838857772473,0.0304838857772473,NA,"RSPO1",1
