"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","5/26","29/10891",5.89130460223748e-09,5.89130460223748e-07,4.65102994913485e-07,"TNFRSF4/TNFSF13/TNFRSF9/EDA2R/TNFRSF8",5
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","5/26","102/10891",3.67330139846238e-06,0.000183665069923119,0.000144998739412989,"TNFRSF4/TNFSF13/TNFRSF9/EDA2R/TNFRSF8",5
