"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-8957275","R-HSA-8957275","Post-translational protein phosphorylation","6/30","108/10891",4.04593189962159e-07,7.93002652325831e-05,6.09019222785144e-05,"CKAP4/FGF23/FSTL3/IGFBP4/IGFBP7/SHISA5",6
"R-HSA-381426","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)","6/30","125/10891",9.60242501467181e-07,9.41037651437837e-05,7.22708830051615e-05,"CKAP4/FGF23/FSTL3/IGFBP4/IGFBP7/SHISA5",6
"R-HSA-186797","R-HSA-186797","Signaling by PDGF","3/30","58/10891",0.00052544847254016,0.0343293002059577,0.0263646075695593,"COL4A1/COL6A3/THBS2",3
