"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","4/26","29/10891",5.82015362728204e-07,6.69317667137435e-05,5.39130020211389e-05,"TNFRSF1B/CD27/TNFRSF8/TNFRSF9",4
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","4/26","102/10891",9.25294973493749e-05,0.00532044609758905,0.00428557671933947,"TNFRSF1B/CD27/TNFRSF8/TNFRSF9",4
