"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-9018519","R-HSA-9018519","Estrogen-dependent gene expression","1/1","150/10891",0.0137728399595997,0.0274538609861353,NA,"TFF1",1
"R-HSA-8939211","R-HSA-8939211","ESR-mediated signaling","1/1","223/10891",0.0204756220732717,0.0274538609861353,NA,"TFF1",1
"R-HSA-9006931","R-HSA-9006931","Signaling by Nuclear Receptors","1/1","299/10891",0.0274538609861353,0.0274538609861353,NA,"TFF1",1
