"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","3/10","29/10891",2.01172514448698e-06,0.00016294973670344,8.68218220252275e-05,"EDA2R/TNFRSF11B/TNFRSF1A",3
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","3/10","102/10891",9.12516673799497e-05,0.00369569252888796,0.0019691149276726,"EDA2R/TNFRSF11B/TNFRSF1A",3
