"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-449147","R-HSA-449147","Signaling by Interleukins","10/18","473/10891",6.9542030463898e-10,6.7455769549981e-08,4.17252182783388e-08,"CCL22/CD80/IL17A/IL19/IL22/IL36G/IL6/LGALS9/TNF/TNFRSF1B",10
"R-HSA-6783783","R-HSA-6783783","Interleukin-10 signaling","5/18","47/10891",9.87981842844781e-09,4.79171193779719e-07,2.96394552853434e-07,"CCL22/CD80/IL6/TNF/TNFRSF1B",5
"R-HSA-6785807","R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling","5/18","108/10891",6.75497249047128e-07,2.18410777191905e-05,1.35099449809426e-05,"CCL22/IL17A/IL6/TNF/TNFRSF1B",5
"R-HSA-8854691","R-HSA-8854691","Interleukin-20 family signaling","2/18","25/10891",0.00075676886441576,0.0183516449620822,0.0113515329662364,"IL19/IL22",2
