"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-75892","R-HSA-75892","Platelet Adhesion to exposed collagen","2/21","15/10891",0.000366247473387357,0.0485135307788968,0.0310463384769256,"ITGA2/COL1A1",2
"R-HSA-216083","R-HSA-216083","Integrin cell surface interactions","3/21","85/10891",0.000551290122487464,0.0485135307788968,0.0310463384769256,"ITGA2/ITGA11/COL1A1",3
