"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","4/24","29/10891",4.15202689360452e-07,3.94442554892429e-05,3.23421042238667e-05,"EDA2R/TNFRSF9/TNFRSF4/TNFRSF8",4
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","4/24","102/10891",6.67200680977784e-05,0.00316920323464448,0.0025985710732819,"EDA2R/TNFRSF9/TNFRSF4/TNFRSF8",4
