"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","3/20","29/10891",1.87720370465188e-05,0.00133281463030284,0.000849681676842431,"EDA2R/TNFSF8/TNFRSF1B",3
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","3/20","102/10891",0.000809804188687695,0.0287480486984132,0.0183271474281952,"EDA2R/TNFSF8/TNFRSF1B",3
