"Unnamed: 0","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-5669034","R-HSA-5669034","TNFs bind their physiological receptors","4/25","29/10891",4.93380892247286e-07,4.68711847634922e-05,3.47963366111244e-05,"CD27/TNFRSF1A/TNFRSF9/TNFRSF1B",4
"R-HSA-5668541","R-HSA-5668541","TNFR2 non-canonical NF-kB pathway","5/25","102/10891",2.98903048725051e-06,0.000141978948144399,0.000105402654024097,"CD27/TNFRSF1A/TNFRSF11A/TNFRSF9/TNFRSF1B",5
