Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23615,59,1.47 [1.05-2.05],0.0262478288032247
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter II Neoplasms,Benign neoplasm of meninges,23689,72,1.37 [1.01-1.87],0.0449159134648958
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",23631,60,0.67 [0.47-0.97],0.032309552504663
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter II Neoplasms,Benign neoplasm: Descending colon,23698,131,0.77 [0.61-0.99],0.0407098919056087
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter II Neoplasms,Lymphoid leukaemia,19258,32,0.57 [0.34-0.94],0.0285600424338982
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",19432,206,0.75 [0.62-0.90],0.0023471858909329
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,22840,2550,1.06 [1.01-1.12],0.0282568212787508
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Idiopathic thrombocytopenic purpura,23368,46,1.79 [1.24-2.59],0.0020819653902463
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,23350,1063,1.16 [1.07-1.26],0.0003519190354111
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,23617,54,1.47 [1.04-2.08],0.0311688203268625
LZTFL1,Leucine zipper transcription factor-like protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",23500,178,0.69 [0.56-0.85],0.0005372505676087
LZTFL1,Leucine zipper transcription factor-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,21633,2682,1.12 [1.06-1.18],2.4223402668648545e-05
LZTFL1,Leucine zipper transcription factor-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,23630,309,1.23 [1.05-1.42],0.007893860458177
LZTFL1,Leucine zipper transcription factor-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,23464,143,1.31 [1.05-1.63],0.0162057300521283
LZTFL1,Leucine zipper transcription factor-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,23460,139,1.28 [1.03-1.60],0.0284033944987471
LZTFL1,Leucine zipper transcription factor-like protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,22960,4009,1.09 [1.04-1.14],8.679869148316275e-05
