Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
STXBP1,Syntaxin-binding protein 1,Chapter I Certain infectious and parasitic diseases,Candidiasis,24079,409,1.16 [1.02-1.31],0.0200465290329134
STXBP1,Syntaxin-binding protein 1,Chapter I Certain infectious and parasitic diseases,Mycoses,24132,462,1.16 [1.03-1.30],0.0122168260827311
STXBP1,Syntaxin-binding protein 1,Chapter I Certain infectious and parasitic diseases,Viral and other specified intestinal infections,22752,98,1.29 [1.00-1.66],0.049030192558915
STXBP1,Syntaxin-binding protein 1,Chapter II Neoplasms,"Non-small cell lung cancer, excluding all cancers (controls excluding all cancers)",19816,210,0.84 [0.71-0.99],0.0382391381102795
STXBP1,Syntaxin-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,23289,2588,1.08 [1.02-1.13],0.0033785915575854
STXBP1,Syntaxin-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other anaemias,23669,1319,1.08 [1.01-1.16],0.0281014197790713
STXBP1,Syntaxin-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified anaemias,23669,1319,1.08 [1.01-1.16],0.0281014197790713
STXBP1,Syntaxin-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,23821,1085,1.15 [1.07-1.24],0.0002249309062757
STXBP1,Syntaxin-binding protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,24093,53,1.53 [1.08-2.17],0.0156872755173555
STXBP1,Syntaxin-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,22066,2762,1.06 [1.01-1.12],0.0105480567405159
STXBP1,Syntaxin-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of other endocrine glands,24101,309,1.20 [1.04-1.39],0.0108832190567715
STXBP1,Syntaxin-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,23933,141,1.35 [1.09-1.67],0.0056133075939122
STXBP1,Syntaxin-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,23417,2011,1.08 [1.02-1.14],0.0098417596218698
STXBP1,Syntaxin-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,23928,136,1.33 [1.07-1.66],0.0090077458476205
STXBP1,Syntaxin-binding protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23411,4107,1.06 [1.02-1.10],0.0028571307101496
STXBP1,Syntaxin-binding protein 1,Chapter IX Diseases of the circulatory system,Coronary atherosclerosis,23383,1308,1.07 [1.00-1.15],0.0463062822682418
STXBP1,Syntaxin-binding protein 1,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,21772,6413,1.04 [1.01-1.07],0.0197814993208317
STXBP1,Syntaxin-binding protein 1,Chapter IX Diseases of the circulatory system,Hypertension,22322,5403,1.05 [1.02-1.09],0.0041721937008762
STXBP1,Syntaxin-binding protein 1,Chapter IX Diseases of the circulatory system,"Hypertension, essential",22330,5411,1.05 [1.01-1.09],0.0047523653977828
STXBP1,Syntaxin-binding protein 1,Chapter IX Diseases of the circulatory system,"Ischaemic heart disease, wide definition",23564,1478,1.08 [1.01-1.15],0.0217690804163828
STXBP1,Syntaxin-binding protein 1,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",22509,423,1.16 [1.03-1.31],0.0153048379013306
STXBP1,Syntaxin-binding protein 1,Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",24162,76,1.35 [1.01-1.80],0.0426951061804097
STXBP1,Syntaxin-binding protein 1,Chapter IX Diseases of the circulatory system,Other diseases of pericardium,21156,147,0.81 [0.67-0.99],0.0433791880062724
