Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
MFAP3L,Microfibrillar-associated protein 3-like,Chapter II Neoplasms,Benign lipomatous neoplasm of skin and subcutaneous tissue of trunk,23455,58,0.50 [0.27-0.93],0.0296509964429999
MFAP3L,Microfibrillar-associated protein 3-like,Chapter II Neoplasms,Benign neoplasm: Descending colon,23533,131,0.71 [0.50-0.99],0.0462036166425846
MFAP3L,Microfibrillar-associated protein 3-like,Chapter II Neoplasms,"Malignant neoplasm of bladder, excluding all cancers (controls excluding all cancers)",19186,95,1.27 [1.03-1.56],0.0231174828229713
MFAP3L,Microfibrillar-associated protein 3-like,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,23302,141,1.21 [1.00-1.46],0.0481498932236912
MFAP3L,Microfibrillar-associated protein 3-like,"Chapter IV Endocrine, nutritional and metabolic diseases",Phobic anxiety disorders,22006,168,1.23 [1.04-1.46],0.0159073303638472
MFAP3L,Microfibrillar-associated protein 3-like,"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,23050,287,0.75 [0.61-0.94],0.0119257688179367
MFAP3L,Microfibrillar-associated protein 3-like,Chapter IX Diseases of the circulatory system,"Ischaemic Stroke, excluding all haemorrhages",23277,391,0.77 [0.64-0.92],0.0051727681601906
MFAP3L,Microfibrillar-associated protein 3-like,Chapter IX Diseases of the circulatory system,"Stroke, excluding SAH",23268,450,0.83 [0.70-0.97],0.0235152690896294
MFAP3L,Microfibrillar-associated protein 3-like,Chapter IX Diseases of the circulatory system,"Stroke, including SAH",23243,489,0.86 [0.74-1.00],0.0457038609704668
MFAP3L,Microfibrillar-associated protein 3-like,Chapter VI Diseases of the nervous system,Cerebral palsy and other paralytic syndromes,23482,233,0.69 [0.53-0.89],0.0051155725532411
MFAP3L,Microfibrillar-associated protein 3-like,Chapter VI Diseases of the nervous system,Hemiplegia,23434,185,0.69 [0.51-0.92],0.0122764975808773
MFAP3L,Microfibrillar-associated protein 3-like,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Senile cataract,21612,1789,0.89 [0.83-0.97],0.0042766403659179
MFAP3L,Microfibrillar-associated protein 3-like,Chapter VIII Diseases of the ear and mastoid process,Benign paroxysmal vertigo,23325,98,1.28 [1.04-1.58],0.01801320588334
MFAP3L,Microfibrillar-associated protein 3-like,Chapter X Diseases of the respiratory system,Vocal cord dysfunction,11349,90,0.62 [0.40-0.97],0.0344903587433952
MFAP3L,Microfibrillar-associated protein 3-like,Chapter XI Diseases of the digestive system,Constipation,23252,1456,0.90 [0.82-0.98],0.0109107180149041
MFAP3L,Microfibrillar-associated protein 3-like,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,20002,2375,0.93 [0.88-0.99],0.0304680026027339
MFAP3L,Microfibrillar-associated protein 3-like,Chapter XI Diseases of the digestive system,Other diseases of pancreas,21576,130,0.63 [0.43-0.91],0.0143598564087795
MFAP3L,Microfibrillar-associated protein 3-like,Chapter XI Diseases of the digestive system,Other functional intestinal disorders,18302,1506,0.92 [0.84-0.99],0.0358888705909358
MFAP3L,Microfibrillar-associated protein 3-like,Chapter XI Diseases of the digestive system,Other gastritis (incl. Duodenitis),19423,1796,0.92 [0.86-0.99],0.0321356117881409
MFAP3L,Microfibrillar-associated protein 3-like,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Collapsed vertebra, not elsewhere classified",20169,100,0.64 [0.42-0.97],0.0366604081533435
MFAP3L,Microfibrillar-associated protein 3-like,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Primary gonarthrosis, bilateral",21555,47,1.38 [1.06-1.79],0.0165401132513937
MFAP3L,Microfibrillar-associated protein 3-like,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Systemic lupus erythematosus,22808,212,1.23 [1.06-1.43],0.0079673917771665
MFAP3L,Microfibrillar-associated protein 3-like,Chapter XIV Diseases of the genitourinary system,Unspecified renal colic,23242,28,1.49 [1.10-2.01],0.0107642836743258
