Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
KIF20B,Kinesin-like protein KIF20B,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,22170,219,1.17 [1.01-1.35],0.0398110561002122
KIF20B,Kinesin-like protein KIF20B,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",23198,1018,1.08 [1.01-1.16],0.0352090200530681
KIF20B,Kinesin-like protein KIF20B,Chapter II Neoplasms,Leiomyoma of uterus,22591,487,1.11 [1.01-1.23],0.0366034244981893
KIF20B,Kinesin-like protein KIF20B,Chapter II Neoplasms,"Other and unspecified types of non-Hodgkin lymphoma, hilmo, excluding all cancers",19112,81,1.24 [1.00-1.54],0.0469688727091155
KIF20B,Kinesin-like protein KIF20B,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Sarcoidosis,23347,51,1.36 [1.06-1.75],0.0152324669944068
KIF20B,Kinesin-like protein KIF20B,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 1 diabetes without complications,21892,119,1.28 [1.06-1.53],0.0086596041694963
KIF20B,Kinesin-like protein KIF20B,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,21797,24,1.43 [1.03-1.98],0.0339100868675764
KIF20B,Kinesin-like protein KIF20B,Chapter VI Diseases of the nervous system,Motor neuron disease,16141,115,1.22 [1.02-1.47],0.0324678471404457
KIF20B,Kinesin-like protein KIF20B,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,22470,79,1.26 [1.02-1.55],0.0338663325976392
KIF20B,Kinesin-like protein KIF20B,Chapter X Diseases of the respiratory system,All influenza,22001,107,1.28 [1.06-1.54],0.0097394841834854
KIF20B,Kinesin-like protein KIF20B,Chapter X Diseases of the respiratory system,All influenza (not pneumonia),22000,106,1.29 [1.07-1.55],0.0076952663466542
KIF20B,Kinesin-like protein KIF20B,Chapter X Diseases of the respiratory system,Chronic sinusitis,22413,123,1.20 [1.00-1.45],0.0488963890738444
KIF20B,Kinesin-like protein KIF20B,Chapter X Diseases of the respiratory system,Influenza and pneumonia,23274,1380,1.07 [1.00-1.14],0.0403947531205697
KIF20B,Kinesin-like protein KIF20B,Chapter X Diseases of the respiratory system,Other diseases of pleura,23280,1490,1.07 [1.01-1.14],0.0235561552855184
KIF20B,Kinesin-like protein KIF20B,Chapter X Diseases of the respiratory system,Pulmonary oedema,23131,53,1.37 [1.07-1.75],0.012774907498359
KIF20B,Kinesin-like protein KIF20B,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,22750,81,1.29 [1.03-1.60],0.0243746262532395
KIF20B,Kinesin-like protein KIF20B,Chapter XI Diseases of the digestive system,Other diseases of intestine,18097,1346,1.09 [1.02-1.16],0.0078027318624289
KIF20B,Kinesin-like protein KIF20B,Chapter XII Diseases of the skin and subcutaneous tissue,Disorders of skin appendages,23046,406,0.86 [0.75-0.98],0.0282291328602258
KIF20B,Kinesin-like protein KIF20B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Arthropathies,21287,5459,0.97 [0.93-1.00],0.046072353334449
KIF20B,Kinesin-like protein KIF20B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Deforming dorsopathies,20493,507,1.11 [1.01-1.23],0.0387914388982337
KIF20B,Kinesin-like protein KIF20B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Disorders of continuity of bone,20992,116,0.76 [0.59-0.99],0.0401728944502607
KIF20B,Kinesin-like protein KIF20B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,20037,152,0.76 [0.60-0.95],0.0157808764000156
KIF20B,Kinesin-like protein KIF20B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Kyphosis,20044,58,1.39 [1.12-1.73],0.0025189206247952
KIF20B,Kinesin-like protein KIF20B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,18434,2606,0.94 [0.89-0.99],0.0170270663154152
KIF20B,Kinesin-like protein KIF20B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other enthesopathies,19997,112,0.69 [0.53-0.91],0.0081001771223139
KIF20B,Kinesin-like protein KIF20B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,20544,558,1.13 [1.03-1.24],0.0128424875159966
KIF20B,Kinesin-like protein KIF20B,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spinal stenosis,20460,474,1.16 [1.05-1.28],0.0035753441112876
