Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,25819,908,1.38 [1.19-1.60],1.786709506283627e-05
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,25849,145,2.23 [1.59-3.13],3.7994023068870825e-06
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,27447,156,1.27 [0.89-1.81],0.1930218742242844
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,20528,504,1.93 [1.59-2.34],3.4577155251019845e-11
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,27384,93,1.21 [0.76-1.92],0.4111404120013145
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,26662,77,2.05 [1.28-3.26],0.002597880374611
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",28435,92,1.22 [0.77-1.93],0.3988524359847657
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,28455,64,1.00 [0.57-1.75],0.9903104319673092
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,26097,46,2.99 [1.72-5.20],0.0001104836532321
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,27906,107,1.85 [1.24-2.76],0.002735461769042
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Other septicaemia,27865,66,1.79 [1.07-2.98],0.0262370354438859
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,28500,66,1.41 [0.83-2.40],0.2091000305934601
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Other viral diseases,28454,101,1.27 [0.82-1.97],0.2778872326984541
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",28444,91,1.22 [0.77-1.94],0.3951767925042243
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Mycoses,28258,45,1.38 [0.73-2.62],0.3159274577732253
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",27606,394,1.55 [1.25-1.93],6.986122739489026e-05
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,27359,147,1.54 [1.08-2.19],0.0166094185030193
TGFB1,Transforming growth factor beta-1 proprotein,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,27465,253,1.68 [1.29-2.19],0.0001267653466577
TGFB1,Transforming growth factor beta-1 proprotein,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",24735,29,0.97 [0.42-2.26],0.9480162992581562
TGFB1,Transforming growth factor beta-1 proprotein,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",24755,49,1.28 [0.68-2.43],0.4438401368271951
TGFB1,Transforming growth factor beta-1 proprotein,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",24834,128,1.20 [0.81-1.79],0.3610037713539483
TGFB1,Transforming growth factor beta-1 proprotein,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",24839,133,1.23 [0.84-1.82],0.2911189752657296
TGFB1,Transforming growth factor beta-1 proprotein,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",13889,293,1.06 [0.81-1.39],0.668584468926309
TGFB1,Transforming growth factor beta-1 proprotein,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",11138,28,0.68 [0.29-1.61],0.3799512421512001
TGFB1,Transforming growth factor beta-1 proprotein,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",24754,48,1.07 [0.56-2.04],0.8391302391703471
TGFB1,Transforming growth factor beta-1 proprotein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,26334,832,1.56 [1.34-1.82],8.685686928696221e-09
TGFB1,Transforming growth factor beta-1 proprotein,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",27415,198,1.15 [0.84-1.58],0.3762537407145838
