Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,25622,902,1.41 [1.23-1.63],2.20189922556119e-06
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,25647,142,1.80 [1.27-2.53],0.0008308454361005
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,27234,153,1.23 [0.87-1.74],0.2324649019050969
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,20367,500,1.47 [1.21-1.78],8.183919022911282e-05
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,27172,91,1.19 [0.76-1.85],0.4432035542901267
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,26452,78,1.84 [1.16-2.93],0.0097537376682917
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",28214,90,1.25 [0.80-1.94],0.3294734855439563
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,28233,62,0.88 [0.51-1.50],0.6340689363939447
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,25891,45,2.23 [1.24-4.01],0.0071444987747073
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,27694,107,1.97 [1.34-2.90],0.0005678475490471
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other septicaemia,27654,67,1.99 [1.22-3.23],0.005593049985234
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Viral infections characterized by skin and mucous membrane lesions,28275,66,1.37 [0.81-2.31],0.2408883367345479
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other viral diseases,28237,99,1.65 [1.09-2.50],0.0190864931798084
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",28228,90,1.46 [0.94-2.28],0.0940946325407679
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Mycoses,28038,43,1.27 [0.67-2.39],0.4643357162319789
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",27403,395,1.44 [1.16-1.78],0.0008145749815468
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,27155,147,1.35 [0.95-1.91],0.0955724282508444
C4BPB,C4b-binding protein beta chain,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,27261,253,1.49 [1.15-1.94],0.0027617816100936
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Malignant neoplasm of colon, excluding all cancers (controls excluding all cancers)",24533,30,1.19 [0.55-2.58],0.6678099401332587
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Malignant melanoma of skin, excluding all cancers (controls excluding all cancers)",24552,49,1.31 [0.70-2.44],0.3935405372377987
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)",24631,128,1.18 [0.81-1.74],0.3900464219901834
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Squamous cell neoplasms and carcinomas of the skin, excluding all cancers (controls excluding all cancers)",24636,133,1.18 [0.81-1.73],0.3806651767242393
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Malignant neoplasm of breast, excluding all cancers (controls excluding all cancers)",13793,295,0.60 [0.47-0.78],7.80497570101107e-05
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Malignant neoplasm of prostate, excluding all cancers (controls excluding all cancers)",11032,27,1.32 [0.55-3.20],0.5325212947232216
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)",24550,47,2.38 [1.36-4.17],0.002300978792112
C4BPB,C4b-binding protein beta chain,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,26117,823,1.54 [1.33-1.79],1.0629493276718238e-08
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Benign neoplasm of colon, rectum, anus and anal canal",27201,201,1.00 [0.74-1.36],0.9880485163061584
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,Benign neoplasm: Sigmoid colon,27853,80,1.06 [0.66-1.70],0.8173017621637346
C4BPB,C4b-binding protein beta chain,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",28349,73,0.61 [0.37-1.00],0.0483764012840598
