Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,ACAN,Aggrecan core protein,14548,716,2.27 [1.77-2.92],1.3511585040265158e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,12453,599,2.15 [1.74-2.64],7.31916174193109e-13
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,AMBP,Protein AMBP,14786,730,3.13 [2.26-4.31],4.184980702686466e-12
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",12853,616,2.05 [1.64-2.55],2.3146331119928048e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,BRK1,Protein BRICK1,14391,712,2.33 [2.02-2.69],1.2064557519013924e-30
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CAPG,Macrophage-capping protein,14576,718,1.57 [1.41-1.76],1.545960210039212e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CCL7,C-C motif chemokine 7,14655,728,1.46 [1.32-1.61],8.32503640804269e-14
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CCN3,CCN family member 3,14844,736,2.32 [1.94-2.76],4.20251713916351e-21
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CDCP1,CUB domain-containing protein 1,14552,718,2.04 [1.82-2.28],8.95610638136485e-35
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CHGA,Chromogranin-A,12858,618,1.35 [1.26-1.45],1.4081204482639865e-17
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CKAP4,Cytoskeleton-associated protein 4,14769,733,2.02 [1.64-2.49],2.3416642458912248e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,COL6A3,Collagen alpha-3(VI) chain,14873,739,2.17 [1.83-2.55],5.66844773667038e-20
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,COL9A1,Collagen alpha-1(IX) chain,14655,728,3.11 [2.74-3.54],9.122635829196232e-68
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,COLEC12,Collectin-12,14681,731,2.15 [1.69-2.73],3.1844046702295316e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CRTAC1,Cartilage acidic protein 1,14873,739,3.29 [2.58-4.20],5.577811649916435e-22
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,CSTB,Cystatin-B,14498,720,1.85 [1.58-2.16],5.402091279160845e-15
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gonarthrosis,DCN,Decorin,14413,711,3.01 [2.28-3.97],5.954303379415742e-15
