Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Oesophagitis,ANXA10,Annexin A10,16041,396,1.40 [1.28-1.53],1.7649221409564852e-13
Chapter XI Diseases of the digestive system,Oesophagitis,CA9,Carbonic anhydrase 9,16549,411,1.83 [1.56-2.14],5.452720544624885e-14
Chapter XI Diseases of the digestive system,Oesophagitis,CBLIF,Cobalamin binding intrinsic factor,16366,411,1.94 [1.73-2.18],1.3122305291931205e-29
Chapter XI Diseases of the digestive system,Oesophagitis,CHGA,Chromogranin-A,14364,349,2.32 [2.14-2.51],7.730874508533267e-97
Chapter XI Diseases of the digestive system,Oesophagitis,CTSL,Cathepsin L1,16400,411,2.91 [2.08-4.07],5.001538402509293e-10
Chapter XI Diseases of the digestive system,Oesophagitis,GAST,Gastrin,14343,356,1.67 [1.58-1.77],5.151409124033661e-72
Chapter XI Diseases of the digestive system,Oesophagitis,GDF15,Growth/differentiation factor 15,16608,415,2.01 [1.73-2.34],2.310610337813848e-19
Chapter XI Diseases of the digestive system,Oesophagitis,LIPF,Gastric triacylglycerol lipase,14006,336,2.18 [1.88-2.52],1.5680227260557015e-25
Chapter XI Diseases of the digestive system,Oesophagitis,PGA4,Pepsin A-4,14373,355,3.08 [2.72-3.49],1.678107095471491e-69
Chapter XI Diseases of the digestive system,Oesophagitis,PRSS8,Prostasin,16331,406,1.91 [1.57-2.32],9.608488691568211e-11
Chapter XI Diseases of the digestive system,Oesophagitis,SCG3,Secretogranin-3,16416,405,2.28 [1.77-2.95],2.8667844504618665e-10
Chapter XI Diseases of the digestive system,Oesophagitis,SCT,Secretin,13983,348,0.28 [0.22-0.35],1.8512864328617744e-25
Chapter XI Diseases of the digestive system,Oesophagitis,TFF2,Trefoil factor 2,16443,407,1.72 [1.50-1.96],2.8874318677926786e-15
Chapter XI Diseases of the digestive system,Oesophagitis,VSIG2,V-set and immunoglobulin domain-containing protein 2,14303,351,3.14 [2.78-3.54],1.3249583343598351e-76
Chapter XI Diseases of the digestive system,Oesophagitis,WFDC2,WAP four-disulfide core domain protein 2,15588,378,1.88 [1.57-2.24],2.744047573419677e-12
