Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diseases of liver,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",21771,123,1.87 [1.61-2.18],8.353601812649149e-16
Chapter XI Diseases of the digestive system,Diseases of liver,ACE2,Angiotensin-converting enzyme 2,21844,125,2.81 [2.31-3.40],1.1183636505498368e-25
Chapter XI Diseases of the digestive system,Diseases of liver,ACVRL1,Serine/threonine-protein kinase receptor R3,22031,124,4.99 [3.29-7.56],3.3968831112518754e-14
Chapter XI Diseases of the digestive system,Diseases of liver,ADA2,Adenosine deaminase 2,22146,122,4.66 [3.54-6.13],4.766398876143427e-28
Chapter XI Diseases of the digestive system,Diseases of liver,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18801,101,3.22 [2.23-4.67],5.471689248624375e-10
Chapter XI Diseases of the digestive system,Diseases of liver,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,19279,101,5.94 [4.00-8.83],1.167066023698697e-18
Chapter XI Diseases of the digestive system,Diseases of liver,ADAMTSL2,ADAMTS-like protein 2,19375,105,7.47 [5.25-10.63],5.3413206801057e-29
Chapter XI Diseases of the digestive system,Diseases of liver,ADGRE1,Adhesion G protein-coupled receptor E1,19279,101,3.26 [2.55-4.16],2.4318122279345764e-21
Chapter XI Diseases of the digestive system,Diseases of liver,ADGRE2,Adhesion G protein-coupled receptor E2,22347,124,5.94 [3.68-9.59],2.908042795179601e-13
Chapter XI Diseases of the digestive system,Diseases of liver,ADGRE5,Adhesion G protein-coupled receptor E5,22440,127,4.32 [3.02-6.16],7.785258688665338e-16
Chapter XI Diseases of the digestive system,Diseases of liver,ADGRG1,Adhesion G-protein coupled receptor G1,22149,125,1.80 [1.58-2.05],1.3163156786887057e-18
Chapter XI Diseases of the digestive system,Diseases of liver,AGXT,Serine--pyruvate aminotransferase,22254,125,2.31 [1.96-2.73],1.645827952351632e-23
Chapter XI Diseases of the digestive system,Diseases of liver,ANGPT2,Angiopoietin-2,22437,128,3.10 [2.24-4.30],8.133827585234887e-12
Chapter XI Diseases of the digestive system,Diseases of liver,ANGPTL2,Angiopoietin-related protein 2,22274,124,3.18 [2.21-4.57],4.567906275255132e-10
