Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,A1BG,Alpha-1B-glycoprotein,16331,2301,1.63 [1.28-2.07],6.095173424463258e-05
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,AAMDC,Mth938 domain-containing protein,15906,2236,0.99 [0.91-1.07],0.7581048154792835
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,AARSD1,Alanyl-tRNA editing protein Aarsd1,18591,2649,1.00 [0.94-1.07],0.885204276087266
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABCA2,ATP-binding cassette sub-family A member 2,15754,2217,1.07 [0.96-1.20],0.2409089606446005
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABHD14B,Protein ABHD14B,18467,2649,0.99 [0.93-1.05],0.6635045201435711
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABL1,Tyrosine-protein kinase ABL1,18591,2649,1.03 [0.98-1.08],0.3066374076743957
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABO,Histo-blood group ABO system transferase,16314,2296,1.00 [0.98-1.03],0.8246457168611852
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ABRAXAS2,BRISC complex subunit Abraxas 2,15754,2217,0.99 [0.93-1.06],0.8460655350543901
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACAA1,"3-ketoacyl-CoA thiolase, peroxisomal",18261,2602,1.05 [1.00-1.09],0.0298561938814144
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",16015,2246,0.98 [0.92-1.04],0.4623827973527713
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",16307,2290,1.01 [0.96-1.05],0.7178432718392334
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACAN,Aggrecan core protein,18481,2645,0.94 [0.83-1.06],0.3215239506667741
Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,ACE,Angiotensin-converting enzyme,16314,2296,1.13 [0.98-1.30],0.1009831986022131
